date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-02-11,H48,138,108,0.4248,3360.9713,0.0,558.8377797217661,558.8377797217661,0.0,0.0,1.3241036115672387,0.0,0.0,3315.6815563543496,3314.2103301192747,0.0
2025-02-11,H48,139,108,0.424,3318.1995,0.0,1434.2759729007066,1464.4989261628434,-30.222953262136798,823.132990051822,0.0,0.0,58.10973284888462,3314.2103301192747,4055.0300211659146,0.0
2025-02-11,H48,140,108,0.422,3403.13,0.0,1437.7850673533774,1470.7286138665631,-32.943546513185765,789.0501914686726,0.0,0.0,81.54654255137154,4055.0300211659146,4765.17519348772,0.0
2025-02-11,H48,141,108,0.424,3511.4656,0.0,578.2758456690217,578.2758456690217,0.0,0.0,6.968420997644898,0.0,0.0,4765.17519348772,4757.432503490337,0.0
2025-02-11,H48,142,108,0.4271,3414.4946,0.0,585.220762194017,585.220762194017,0.0,0.0,0.0,0.0,16.138328860683714,4757.432503490337,4757.432503490337,0.0
2025-02-11,H48,143,108,0.4276,3222.62,0.0,597.3823656791707,597.3823656791707,0.0,0.0,0.0,0.0,60.279032345837436,4757.432503490337,4757.432503490337,0.0
2025-02-12,H48,0,0,0.4248,3272.9536,0.0,1475.993058960311,1475.993058960311,0.0,833.3333333333333,0.0,0.0,97.16745896031102,4757.432503490337,5507.432503490337,0.0
2025-02-12,H48,1,0,0.4245,3349.6031,0.0,1490.0096969814938,1490.0096969814938,0.0,833.3333333333333,0.0,0.0,98.40918031482727,5507.432503490337,6257.432503490337,0.0
2025-02-12,H48,2,0,0.4269,3369.15,0.0,1482.0903406143304,1482.0903406143304,0.0,833.3333333333333,0.0,0.0,87.23200728099721,6257.432503490337,7007.432503490337,0.0
2025-02-12,H48,3,0,0.4272,3450.7993,0.0,602.5780995494745,602.5780995494745,0.0,-0.0,0.0,0.0,27.44488288280786,7007.432503490337,7007.432503490337,0.0
2025-02-12,H48,4,0,0.4271,3438.761,0.0,1451.8777031724424,1451.8777031724424,0.0,833.3333333333333,0.0,0.0,45.41753650577584,7007.432503490337,7757.432503490337,0.0
2025-02-12,H48,5,0,0.4285,3414.57,0.0,1475.8998745273843,1475.8998745273843,0.0,833.3333333333333,0.0,0.0,73.47154119405104,7757.432503490337,8507.432503490338,0.0
2025-02-12,H48,6,0,0.4311,3606.609,0.0,654.8167984403581,654.8167984403581,0.0,-0.0,0.0,0.0,53.71529844035808,8507.432503490338,8507.432503490338,0.0
2025-02-12,H48,7,0,0.4302,3619.2095,0.0,644.0202984611888,644.0202984611888,0.0,-0.0,0.0,0.0,40.81871512785551,8507.432503490338,8507.432503490338,0.0
2025-02-12,H48,8,0,0.4279,3464.48,0.0,1492.9996742729522,1492.9996742729522,0.0,833.3333333333333,0.0,0.0,82.25300760628568,8507.432503490338,9257.432503490338,0.0
2025-02-12,H48,9,0,0.4312,3533.5142,0.0,1496.7351845888618,1496.7351845888618,0.0,833.3333333333333,0.0,0.0,74.48281792219518,9257.432503490338,10007.432503490338,0.0
2025-02-12,H48,10,0,0.4333,3490.2982,0.0,661.6722457065805,661.6722457065805,0.0,0.0,0.0,0.0,79.95587903991384,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,11,0,0.4311,3395.43,0.0,662.3641314474484,662.3641314474484,0.0,-0.0,0.0,0.0,96.45913144744839,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,12,0,0.4293,3648.3843,0.0,666.0039399794894,666.0039399794894,0.0,-0.0,0.0,0.0,57.93988997948941,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,13,0,0.4324,3700.1997,0.0,699.7635685895484,699.7635685895484,0.0,-0.0,0.0,0.0,83.06361858954847,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,14,0,0.4367,3544.26,0.0,702.9920253611491,702.9920253611491,0.0,0.0,0.0,0.0,112.28202536114907,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,15,0,0.4348,3717.0732,0.0,686.1993238577791,686.1993238577791,0.0,0.0,0.0,0.0,66.68712385777917,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,16,0,0.4335,3807.6443,0.0,660.5033510031031,660.5033510031031,0.0,0.0,0.0,0.0,25.895967669769902,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,17,0,0.4357,3694.41,0.0,642.2135966499703,642.2135966499703,0.0,0.0,0.0,0.0,26.478596649970427,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,18,0,0.4374,3701.5862,0.0,659.4454461415521,659.4454461415521,0.0,0.0,0.0,0.0,42.51441280821882,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,19,0,0.4371,3797.3879,0.0,674.6842249753995,674.6842249753995,0.0,0.0,0.0,0.0,41.786241642066216,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,20,0,0.4356,3870.12,0.0,733.5927204789168,733.5927204789168,0.0,0.0,0.0,0.0,88.57272047891684,10007.432503490338,10007.432503490338,0.0
2025-02-12,H48,21,0,0.4353,3858.2282,0.0,721.8498353662048,721.8498353662048,0.0,0.0,0.0,0.0,78.81180203287158,10007.432503490338,10007.432503490338,0.0
