date,H24,H48,H24_minus_H48_yuan
2025-09-11,45619.05755477699,43435.1021640016,2183.9553907753943
2025-09-12,27196.300441760373,27530.79671655023,-334.4962747898571
2025-09-13,22914.429193983473,22518.79844182584,395.63075215763456
2025-09-14,52673.98187779892,52746.33041614243,-72.34853834351088
2025-09-15,44987.29439540845,45049.21918364252,-61.92478823407146
2025-09-16,49112.93996945508,48681.76176908655,431.17820036852936
2025-09-17,47388.5759259851,46901.06514823179,487.51077775330486
2025-09-18,49621.699854113074,49367.988728254786,253.71112585828814
2025-09-19,28372.904044826246,27343.503672593404,1029.4003722328416
2025-09-20,23854.05453846842,24268.802637484892,-414.74809901647313
2025-09-21,50201.39343607442,49909.18547044862,292.20796562579926
2025-09-22,50557.03868959619,50060.669157454504,496.369532141689
2025-09-23,50025.04160226796,50649.81852217817,-624.7769199102113
2025-09-24,49643.34001811963,48554.93321679594,1088.4068013236902
2025-09-25,50598.208657977135,50076.443751023915,521.7649069532199
2025-09-26,28217.16280170506,28080.302042313273,136.86075939178772
2025-09-27,25209.089494480864,25127.010262357348,82.0792321235167
2025-09-28,54267.43957059889,54057.295113307606,210.14445729128784
2025-09-29,50717.40178577774,50206.206981297335,511.1948044804085
2025-09-30,53219.555264679875,53802.11272403509,-582.5574593552155
2025-10-01,46001.32193967169,45187.97445026392,813.3474894077663
2025-10-02,48115.910046550394,48012.88874233293,103.02130421746551
2025-10-03,23342.925038279976,22671.021044724155,671.9039935558212
2025-10-04,23914.494299549235,23061.979688977903,852.514610571332
2025-10-05,47368.474348134936,46866.96206235922,501.512285775716
2025-10-06,49629.366381010375,50189.78633987575,-560.4199588653719
2025-10-07,47699.45202520872,45895.64411291194,1803.8079122967756
2025-10-08,44341.87145644776,43754.64069382219,587.2307626255715
2025-10-09,46682.07702921173,45691.27662284197,990.800406369759
2025-10-10,23813.74887618405,24231.198901340707,-417.4500251566569
2025-10-11,24034.024705964846,24468.98978272082,-434.9650767559724
2025-10-12,49454.69262301357,48205.89338638542,1248.7992366281542
2025-10-13,46011.66199540346,46043.10251105221,-31.44051564874826
2025-10-14,47319.57385532423,48389.80228599621,-1070.228430671974
2025-10-15,48438.25242024306,48411.885067483876,26.367352759181813
2025-10-16,48360.06922318266,47503.50838500415,856.5608381785132
2025-10-17,24401.109772153864,23470.113884189923,930.9958879639416
2025-10-18,23510.636903638322,23327.955650589127,182.68125304919522
2025-10-19,50917.36933653232,50195.07392466947,722.2954118628477
2025-10-20,50599.186175013136,50831.46753340552,-232.2813583923853
2025-10-21,54169.37082972675,54565.191795595354,-395.8209658686028
2025-10-22,49578.815076764855,49174.74520068515,404.0698760797022
2025-10-23,54610.87753059983,53427.2771188496,1183.6004117502307
2025-10-24,24871.911391945352,26408.538008520023,-1536.626616574671
2025-10-25,21768.057477320104,20766.179021114665,1001.8784562054389
2025-10-26,52831.42684102753,52786.6643254213,44.762515606234956
2025-10-27,50220.41721450565,48719.02881330695,1501.388401198703
2025-10-28,50848.70222164878,50893.37231191607,-44.6700902672892
2025-10-29,54155.586954231054,54888.22266551513,-732.6357112840778
2025-10-30,50050.07255006227,50462.655382166675,-412.58283210440277
2025-10-31,26982.852381359124,25865.275053825386,1117.5773275337378
2025-11-01,23208.234698492433,22832.012702144075,376.2219963483585
2025-11-02,54835.770984913295,54852.999613408305,-17.228628495009616
2025-11-03,52460.259298613695,51943.73049361657,516.5288049971277
2025-11-04,52157.22648156787,51012.95757456705,1144.26890700082
2025-11-05,55502.163763116034,56487.42586521563,-985.2621020995939
2025-11-06,53979.673170567185,54015.653384819976,-35.980214252791484
2025-11-07,25591.36688761176,24461.359877425664,1130.0070101860947
2025-11-08,24257.89250888105,23284.09475106548,973.7977578155696
2025-11-09,56147.3241451662,56936.16489308915,-788.84074792295
2025-11-10,57039.38260091979,57228.153275685436,-188.77067476564844
2025-11-11,54794.222571210295,54019.91299290394,774.3095783063545
2025-11-12,57085.70322963978,56524.56041786125,561.1428117785326
2025-11-13,56302.333156459455,56604.303686647334,-301.97053018787847
2025-11-14,26292.17290196759,27068.45203857323,-776.2791366056372
2025-11-15,27441.78785338617,25081.052594546087,2360.7352588400827
2025-11-16,59864.19241681316,59742.23037683914,121.96203997401608
2025-11-17,55285.99986849862,55070.54050603407,215.45936246454949
2025-11-18,55565.712713286586,56628.2186052819,-1062.5058919953153
2025-11-19,59484.06366555708,58916.25615888222,567.807506674857
2025-11-20,56007.17699778907,56022.50668012211,-15.329682333038363
2025-11-21,28438.03383136157,28378.97512134313,59.05871001843843
2025-11-22,27926.287696524665,26333.3946449461,1592.893051578565
