date,issue_hour,objective,elapsed_s,lp_simultaneous_cd,lp_emergency_charge,final_simultaneous_cd,final_emergency_charge,binaries,iterations,status,terminal_soc,tolerance_retry
2025-06-28,6,11598.329306348283,0.06987659999867901,0,31,0,0,144,1,0,1200.0,0.0
2025-06-28,12,18390.614976347595,0.2493088000046555,0,44,0,0,144,1,0,1200.0,0.0
2025-06-28,18,29591.141019657483,0.3220559999899706,0,57,0,0,144,1,0,1200.0,0.0
2025-06-29,0,47833.03770074039,0.30698649999976624,0,38,0,0,144,1,0,1200.0,0.0
2025-06-29,6,14189.551061193246,0.14780269999755546,0,35,0,0,144,1,0,1200.0,0.0
2025-06-29,12,20658.480734945246,0.17490090000501368,0,78,0,0,144,1,0,1200.0,0.0
2025-06-29,18,34849.33460896612,0.13118690000555944,0,52,0,0,144,1,0,1200.0,0.0
2025-06-30,0,53053.61164314787,0.4246022999868728,0,31,0,0,144,1,0,1200.0,0.0
2025-06-30,6,10380.72398130955,1.476883600000292,0,32,0,0,144,1,0,1200.0,0.0
2025-06-30,12,15347.481388433167,0.08803299999271985,0,54,0,0,144,1,0,1200.0,0.0
2025-06-30,18,18235.765521690224,0.6004323000088334,0,59,0,0,144,1,0,1200.0,0.0
2025-07-01,0,46062.41572157825,0.23536439999588765,0,32,0,0,144,1,0,1200.0,0.0
2025-07-01,6,12960.151218678388,0.5916385000018636,0,49,0,0,144,1,0,1200.0,0.0
2025-07-01,12,17179.270615747344,1.1296842000010656,0,66,0,0,144,1,0,1200.0,0.0
2025-07-01,18,21663.481811885707,1.165859399989131,0,63,0,0,144,1,0,1200.0,0.0
2025-07-02,0,51442.86841091044,0.17051709999213926,0,42,0,0,144,1,0,1200.0,0.0
2025-07-02,6,13135.435595890782,0.2716874000034295,0,32,0,0,144,1,0,1200.0,0.0
2025-07-02,12,18541.317173677773,0.2065864999894984,0,40,0,0,144,1,0,1200.0,0.0
2025-07-02,18,33460.303216874716,0.6465662000118755,0,58,0,0,144,1,0,1200.0,0.0
2025-07-03,0,59158.5611175573,0.17782379999698605,0,34,0,0,144,1,0,1200.0,0.0
2025-07-03,6,12693.705632091964,0.6406338999950094,0,52,0,0,144,1,0,1200.0,0.0
2025-07-03,12,11931.131804950268,0.44564940000418574,0,36,0,0,144,1,0,1200.0,0.0
2025-07-03,18,14874.131504019271,0.3718139999982668,0,49,0,0,144,1,0,1200.0,0.0
2025-07-04,0,30138.82007046098,0.14068219999899156,0,4,0,0,144,1,0,1200.0,0.0
2025-07-04,6,13500.05952190603,0.30498629999055993,0,51,0,0,144,1,0,1200.0,0.0
2025-07-04,12,13918.576905384047,0.5793747000134317,0,43,0,0,144,1,0,1200.0,0.0
2025-07-04,18,11682.760625368606,0.5428478999965591,0,29,0,0,144,1,0,1200.0,0.0
2025-07-05,0,28445.219391247596,0.8564340000011725,0,4,0,0,144,1,0,1200.0,0.0
2025-07-05,6,12461.993319646317,0.2381598999927519,0,27,0,0,144,1,0,1200.0,0.0
2025-07-05,12,24135.65142504759,0.4176376999967033,0,44,0,0,144,1,0,1200.0,0.0
2025-07-05,18,29880.239419231548,0.14915120000659954,0,57,0,0,144,1,0,1200.0,0.0
2025-07-06,0,52491.13617600745,0.8368540000083158,0,32,0,0,144,1,0,1200.0,0.0
2025-07-06,6,16684.809802426014,0.1560713999933796,0,65,0,0,144,1,0,1200.0,0.0
2025-07-06,12,19358.60616978317,0.1055705000035232,0,52,0,0,144,1,0,1200.0,0.0
2025-07-06,18,22277.661486174977,0.2828168999985792,0,58,0,0,144,1,0,1200.0,0.0
2025-07-07,0,57492.199371165814,0.259551700000884,0,36,0,0,144,1,0,1200.0,0.0
2025-07-07,6,12824.50911602824,0.9166012999921804,0,24,0,0,144,1,0,1200.0,0.0
2025-07-07,12,26523.22669393442,0.8194783999933861,0,44,0,0,144,1,0,1200.0,0.0
2025-07-07,18,32017.944672413163,1.079772500001127,0,60,0,0,144,1,0,1200.0,0.0
2025-07-08,0,65820.70911301965,1.3742804999928921,0,31,0,0,144,1,0,1200.0,0.0
2025-07-08,6,13664.956271403069,0.3776826999965124,0,36,0,0,144,1,0,1200.0,0.0
2025-07-08,12,27975.49096863214,1.2345586000010371,0,48,0,0,144,1,0,1200.0,0.0
2025-07-08,18,35124.32229133231,0.8614623000030406,0,56,0,0,144,1,0,1200.0,0.0
2025-07-09,0,64544.70342018698,0.8282659999968018,0,31,0,0,144,1,0,1200.0,0.0
2025-07-09,6,14055.860504644112,0.7655005999986315,0,40,0,0,144,1,0,1200.0,0.0
2025-07-09,12,28955.990753666396,0.8369884999992792,0,45,0,0,144,1,0,1200.0,0.0
2025-07-09,18,36275.89786525833,1.0025465000071563,0,51,0,0,144,1,0,1200.0,0.0
2025-07-10,0,59665.95605300912,0.7086853999935556,0,39,0,0,144,1,0,1200.0,0.0
2025-07-10,6,15413.648967070405,0.33099590000347234,0,33,0,0,144,1,0,1200.0,0.0
2025-07-10,12,18479.18581736287,0.7004736000089906,0,44,0,0,144,1,0,1200.0,0.0
2025-07-10,18,23091.024248218873,1.364964799999143,0,57,0,0,144,1,0,1200.0,0.0
2025-07-11,0,42697.73950016586,0.5764423999935389,0,31,0,0,144,1,0,1200.0,0.0
2025-07-11,6,12302.03700827109,0.5074619999941206,0,29,0,0,144,1,0,1200.0,0.0
2025-07-11,12,17872.64666043508,0.46969469999021385,0,39,0,0,144,1,0,1200.0,0.0
2025-07-11,18,21334.872973462698,1.2421622000110801,0,54,0,0,144,1,0,1200.0,0.0
2025-07-12,0,32883.279703720844,0.20078820000344422,0,3,0,0,144,1,0,1200.0,0.0
2025-07-12,6,14621.20952578484,0.5779068999981973,0,55,0,0,144,1,0,1200.0,0.0
2025-07-12,12,22460.26467575734,0.2808365000091726,0,56,0,0,144,1,0,1200.0,0.0
2025-07-12,18,28005.085860372397,0.23805660000653006,0,63,0,0,144,1,0,1200.0,0.0
2025-07-13,0,60680.74255302696,0.1808149999997113,0,32,0,0,144,1,0,1200.0,0.0
2025-07-13,6,9969.410993126705,0.6099855000065872,0,25,0,0,144,1,0,1200.0,0.0
2025-07-13,12,24374.933650731167,0.29362689999106806,0,39,0,0,144,1,0,1200.0,0.0
2025-07-13,18,36823.67065210263,0.19696049999038223,0,54,0,0,144,1,0,1200.0,0.0
2025-07-14,0,59892.597184095,1.183370399987325,0,28,0,0,144,1,0,1200.0,0.0
2025-07-14,6,15129.563830622563,1.5691072000045097,0,35,0,0,144,1,0,1200.0,0.0
2025-07-14,12,20680.96994833782,1.5449818999913987,0,45,0,0,144,1,0,1200.0,0.0
2025-07-14,18,36815.182996577525,1.775699000005261,0,52,0,0,144,1,0,1200.0,0.0
2025-07-15,0,62108.093889065625,1.9417956999968737,0,34,0,0,144,1,0,1200.0,0.0
2025-07-15,6,12963.539854554952,0.2429718000057619,0,33,0,0,144,1,0,1200.0,0.0
2025-07-15,12,19574.999936767454,0.3323729999974603,0,47,0,0,144,1,0,1200.0,0.0
2025-07-15,18,27137.879402810293,0.3467360000067856,0,62,0,0,144,1,0,1200.0,0.0
2025-07-16,0,57265.97771871659,0.9888093000045046,0,40,0,0,144,1,0,1200.0,0.0
2025-07-16,6,12469.863552162782,0.10362199999508448,0,36,0,0,144,1,0,1200.0,0.0
2025-07-16,12,22119.822580298132,0.4737479999894276,0,62,0,0,144,1,0,1200.0,0.0
2025-07-16,18,32462.645638213347,0.2833919999975478,0,52,0,0,144,1,0,1200.0,0.0
2025-07-17,0,54626.62837721259,0.09374060000118334,0,37,0,0,144,1,0,1200.0,0.0
2025-07-17,6,15545.631995840542,0.3453541999915615,0,41,0,0,144,1,0,1200.0,0.0
2025-07-17,12,12995.69562895942,0.35344579999218695,0,38,0,0,144,1,0,1200.0,0.0
2025-07-17,18,18048.57375949174,0.37408249999862164,0,53,0,0,144,1,0,1200.0,0.0
2025-07-18,0,38701.824384889725,0.41116950000287034,0,26,0,0,144,1,0,1200.0,0.0
2025-07-18,6,10465.376288539297,1.045929599989904,0,33,0,0,144,1,0,1200.0,0.0
2025-07-18,12,10636.818120441809,0.22944819999975152,0,26,0,0,144,1,0,1200.0,0.0
2025-07-18,18,12772.443011938969,1.0086022000032244,0,38,0,0,144,1,0,1200.0,0.0
2025-07-19,0,38435.14169560701,0.4297219000000041,0,26,0,0,144,1,0,1200.0,0.0
2025-07-19,6,10805.815658049816,0.1583185999916168,0,23,0,0,144,1,0,1200.0,0.0
2025-07-19,12,17995.109574213468,0.263433600004646,0,47,0,0,144,1,0,1200.0,0.0
2025-07-19,18,27313.03441627792,0.31558500000392087,0,62,0,0,144,1,0,1200.0,0.0
2025-07-20,0,58295.19365428734,0.22538950000307523,0,28,0,0,144,1,0,1200.0,0.0
2025-07-20,6,12103.567697948722,0.08907420000468846,0,31,0,0,144,1,0,1200.0,0.0
2025-07-20,12,19803.7167414552,0.30816139999660663,0,54,0,0,144,1,0,1200.0,0.0
2025-07-20,18,30303.66497415206,0.2794375000084983,0,63,0,0,144,1,0,1200.0,0.0
2025-07-21,0,58031.825416778054,0.2363006000086898,0,35,0,0,144,1,0,1200.0,0.0
2025-07-21,6,11976.222798258019,1.5321547999919858,0,32,0,0,144,1,0,1200.0,0.0
2025-07-21,12,18905.544117277128,0.2526114000065718,0,54,0,0,144,1,0,1200.0,0.0
2025-07-21,18,22510.89265815434,0.33928719999676105,0,60,0,0,144,1,0,1200.0,0.0
2025-07-22,0,53571.50286033032,0.5679104000009829,0,35,0,0,144,1,0,1200.0,0.0
2025-07-22,6,22994.06489722054,0.8633469999913359,0,61,0,0,144,1,0,1200.0,0.0
2025-07-22,12,14149.3525219348,0.1961845999903744,0,37,0,0,144,1,0,1200.0,0.0
2025-07-22,18,26992.009281963816,0.14201319999119733,0,62,0,0,144,1,0,1200.0,0.0
2025-07-23,0,61383.29422637236,0.6791326999955345,0,33,0,0,144,1,0,1200.0,0.0
2025-07-23,6,9268.493622263573,0.11271000000124332,0,25,0,0,144,1,0,1200.0,0.0
2025-07-23,12,16654.206302317973,0.7305255999963265,0,52,0,0,144,1,0,1200.0,0.0
2025-07-23,18,38236.778557123536,0.1544998999888776,0,55,0,0,144,1,0,1200.0,0.0
2025-07-24,0,60828.45002761271,0.823330300001544,0,31,0,0,144,1,0,1200.0,0.0
2025-07-24,6,8707.440808531668,0.09115170000586659,0,24,0,0,144,1,0,1200.0,0.0
2025-07-24,12,10966.058030111399,0.10299939999822527,0,31,0,0,144,1,0,1200.0,0.0
2025-07-24,18,11308.13338244632,0.2568643999984488,0,26,0,0,144,1,0,1200.0,0.0
2025-07-25,0,32135.07360803496,0.1693061999976635,0,5,0,0,144,1,0,1200.0,0.0
2025-07-25,6,12830.382364981875,0.11641049999161623,0,81,0,0,144,1,0,1200.0,0.0
2025-07-25,12,12102.661104072924,0.3340883000055328,0,37,0,0,144,1,0,1200.0,0.0
2025-07-25,18,11550.6900541051,0.5173948999872664,0,38,0,0,144,1,0,1200.0,0.0
2025-07-26,0,36306.228859747745,0.7381384999898728,0,27,0,0,144,1,0,1200.0,0.0
2025-07-26,6,12479.96137554048,0.8794597999949474,0,27,0,0,144,1,0,1200.0,0.0
2025-07-26,12,27297.65777162661,0.2081082999939099,0,47,0,0,144,1,0,1200.0,0.0
2025-07-26,18,24472.8009827121,0.28039920001174323,0,61,0,0,144,1,0,1200.0,0.0
2025-07-27,0,56308.48318658451,0.2699604000081308,0,33,0,0,144,1,0,1200.0,0.0
2025-07-27,6,12868.808460345668,0.746739099995466,0,41,0,0,144,1,0,1200.0,0.0
2025-07-27,12,23901.91064378081,0.48653870000271127,0,59,0,0,144,1,0,1200.0,0.0
2025-07-27,18,33341.2859891416,0.2365060000010999,0,58,0,0,144,1,0,1200.0,0.0
2025-07-28,0,56106.99251558612,1.2314931000000797,0,35,0,0,144,1,0,1200.0,0.0
2025-07-28,6,15868.770225788216,0.9999086000025272,0,48,0,0,144,1,0,1200.0,0.0
2025-07-28,12,16673.75182995233,0.15420810000796337,0,44,0,0,144,1,0,1200.0,0.0
2025-07-28,18,41430.38711909359,0.20668439999280963,0,54,0,0,144,1,0,1200.0,0.0
2025-07-29,0,54466.10878929208,0.6157256000005873,0,38,0,0,144,1,0,1200.0,0.0
2025-07-29,6,17646.651292963714,2.1494566000037594,0,85,0,0,144,1,0,1200.0,0.0
2025-07-29,12,17109.677902511517,0.22683119999419432,0,57,0,0,144,1,0,1200.0,0.0
2025-07-29,18,26676.368118194783,0.3751256999967154,0,66,0,0,144,1,0,1200.0,0.0
2025-07-30,0,50806.82584588297,0.31390949999331497,0,43,0,0,144,1,0,1200.0,0.0
2025-07-30,6,19852.19925559422,1.5086100000044098,0,64,0,0,144,1,0,1200.0,0.0
2025-07-30,12,17184.27789908031,2.1097363000008045,0,60,0,0,144,1,0,1200.0,0.0
2025-07-30,18,36603.426971833665,0.2799998999980744,0,54,0,0,144,1,0,1200.0,0.0
2025-07-31,0,54179.039753073346,0.47270190001290757,0,32,0,0,144,1,0,1200.0,0.0
2025-07-31,6,10855.556389858379,0.13837279999279417,0,51,0,0,144,1,0,1200.0,0.0
2025-07-31,12,11846.920317664806,0.4066224999987753,0,43,0,0,144,1,0,1200.0,0.0
2025-07-31,18,11273.172595338396,0.3979892000061227,0,29,0,0,144,1,0,1200.0,0.0
2025-08-01,0,32542.49947649658,0.3888635999901453,0,6,0,0,144,1,0,1200.0,0.0
2025-08-01,6,9111.636065364784,0.08372430001327302,0,20,0,0,144,1,0,1200.0,0.0
2025-08-01,12,10787.094721431047,0.2514678000006825,0,37,0,0,144,1,0,1200.0,0.0
2025-08-01,18,10714.212417209845,0.12868009999510832,0,24,0,0,144,1,0,1200.0,0.0
2025-08-02,0,37572.49141762282,0.3689557000034256,0,26,0,0,144,1,0,1200.0,0.0
2025-08-02,6,11039.634418431891,0.2741742000071099,0,20,0,0,144,1,0,1200.0,0.0
2025-08-02,12,18094.544921345834,0.44765929999994114,0,44,0,0,144,1,0,1200.0,0.0
2025-08-02,18,25253.73161433382,0.31806970000616275,0,64,0,0,144,1,0,1200.0,0.0
2025-08-03,0,49397.821470877745,0.7376215999975102,0,33,0,0,144,1,0,1200.0,0.0
2025-08-03,6,13311.985537958033,0.6863709000026574,0,44,0,0,144,1,0,1200.0,0.0
2025-08-03,12,17180.897096033514,0.3156964999943739,0,43,0,0,144,1,0,1200.0,0.0
2025-08-03,18,29192.0518617365,0.28221180000400636,0,56,0,0,144,1,0,1200.0,0.0
2025-08-04,0,52057.16742588199,0.19928729999810457,0,34,0,0,144,1,0,1200.0,0.0
2025-08-04,6,12322.688879306948,0.1186559999914607,0,43,0,0,144,1,0,1200.0,0.0
2025-08-04,12,15508.52549611513,0.20154580000962596,0,37,0,0,144,1,0,1200.0,0.0
2025-08-04,18,23757.728140373878,0.27629709999018814,0,59,0,0,144,1,0,1200.0,0.0
2025-08-05,0,50720.2175352507,0.6376404000038747,0,37,0,0,144,1,0,1200.0,0.0
2025-08-05,6,12766.718741149878,0.24099320000095759,0,48,0,0,144,1,0,1200.0,0.0
2025-08-05,12,22218.47038759836,0.38144199999806006,0,43,0,0,144,1,0,1200.0,0.0
2025-08-05,18,32177.178150622545,0.42259470000863075,0,54,0,0,144,1,0,1200.0,0.0
2025-08-06,0,56164.556065838704,1.2053388000058476,0,34,0,0,144,1,0,1200.0,0.0
2025-08-06,6,9560.178909206472,0.917389499998535,0,30,0,0,144,1,0,1200.0,0.0
2025-08-06,12,17799.71925930494,0.2335769000055734,0,50,0,0,144,1,0,1200.0,0.0
2025-08-06,18,18939.954108101454,0.1162278999981936,0,58,0,0,144,1,0,1200.0,0.0
2025-08-07,0,55652.130719322566,0.19616779999341816,0,27,0,0,144,1,0,1200.0,0.0
2025-08-07,6,7781.3954273145055,0.378851699992083,0,29,0,0,144,1,0,1200.0,0.0
2025-08-07,12,11061.481292246015,0.844860899989726,0,25,0,0,144,1,0,1200.0,0.0
2025-08-07,18,11548.834793448954,0.5675913000013679,0,28,0,0,144,1,0,1200.0,0.0
2025-08-08,0,30473.63729389538,0.2848744000075385,0,6,0,0,144,1,0,1200.0,0.0
2025-08-08,6,9585.304382240138,0.38289190000796225,0,25,0,0,144,1,0,1200.0,0.0
2025-08-08,12,11594.016975478371,0.275645000001532,0,40,0,0,144,1,0,1200.0,0.0
2025-08-08,18,10508.203087901366,0.647151400000439,0,24,0,0,144,1,0,1200.0,0.0
2025-08-09,0,30966.862183503792,0.4598549000074854,0,5,0,0,144,1,0,1200.0,0.0
2025-08-09,6,12210.365929009691,0.6181013000023086,0,20,0,0,144,1,0,1200.0,0.0
2025-08-09,12,16720.279080107848,0.3534459000075003,0,48,0,0,144,1,0,1200.0,0.0
2025-08-09,18,29346.086310190592,0.3139577999972971,0,56,0,0,144,1,0,1200.0,0.0
2025-08-10,0,53802.6024840084,0.19361050000588875,0,31,0,0,144,1,0,1200.0,0.0
2025-08-10,6,10809.99549524351,1.4205203999881633,0,24,0,0,144,1,0,1200.0,0.0
2025-08-10,12,16667.39379289603,1.1912580000062007,0,39,0,0,144,1,0,1200.0,0.0
2025-08-10,18,38305.799564848145,0.337779400011641,0,55,0,0,144,1,0,1200.0,0.0
2025-08-11,0,50746.18544822362,0.5089223999966634,0,35,0,0,144,1,0,1200.0,0.0
2025-08-11,6,12187.749163418495,0.8223236999911023,0,44,0,0,144,1,0,1200.0,0.0
2025-08-11,12,16324.515127819484,1.5154623000125866,0,46,0,0,144,1,0,1200.0,0.0
2025-08-11,18,24825.65375751254,0.29661370000394527,0,50,0,0,144,1,0,1200.0,0.0
2025-08-12,0,54658.13809137824,0.6334176999953343,0,29,0,0,144,1,0,1200.0,0.0
2025-08-12,6,11253.029671984423,1.7190395999932662,0,30,0,0,144,1,0,1200.0,0.0
2025-08-12,12,24749.629290019526,0.1808381000009831,0,42,0,0,144,1,0,1200.0,0.0
2025-08-12,18,24798.40938795585,0.19710059999488294,0,61,0,0,144,1,0,1200.0,0.0
2025-08-13,0,49566.225791276636,0.7709668000024976,0,38,0,0,144,1,0,1200.0,0.0
2025-08-13,6,11452.153756742264,0.6161213000013959,0,35,0,0,144,1,0,1200.0,0.0
2025-08-13,12,17184.86477972387,1.166651899999124,0,53,0,0,144,1,0,1200.0,0.0
2025-08-13,18,26920.206553576125,0.38421470001048874,0,61,0,0,144,1,0,1200.0,0.0
2025-08-14,0,50649.164473649085,1.2587773999985075,0,37,0,0,144,1,0,1200.0,0.0
2025-08-14,6,11282.259535106865,1.1924002000014298,0,78,0,0,144,1,0,1200.0,0.0
2025-08-14,12,10654.729738094487,0.8184127999993507,0,29,0,0,144,1,0,1200.0,0.0
2025-08-14,18,10835.790000710602,0.17785759999242146,0,27,0,0,144,1,0,1200.0,0.0
2025-08-15,0,31979.184129649686,0.22428100000252016,0,23,0,0,144,1,0,1200.0,0.0
2025-08-15,6,8355.388050126445,0.4540119000012055,0,20,0,0,144,1,0,1200.0,0.0
2025-08-15,12,10091.391001563105,0.6111463999986881,0,25,0,0,144,1,0,1200.0,0.0
2025-08-15,18,10095.792002525128,0.8588898000016343,0,24,0,0,144,1,0,1200.0,0.0
2025-08-16,0,32167.327715816755,0.6353148000052897,0,4,0,0,144,1,0,1200.0,0.0
2025-08-16,6,10431.804813898636,0.4957509000087157,0,20,0,0,144,1,0,1200.0,0.0
2025-08-16,12,17967.99668045781,0.6049459000059869,0,42,0,0,144,1,0,1200.0,0.0
2025-08-16,18,25181.26798726702,0.17567730000882875,0,60,0,0,144,1,0,1200.0,0.0
2025-08-17,0,50162.34801006369,0.7134094000066398,0,41,0,0,144,1,0,1200.0,0.0
2025-08-17,6,12195.81318067993,1.3069637000007788,0,39,0,0,144,1,0,1200.0,0.0
2025-08-17,12,16566.553317553902,0.19578619999811053,0,40,0,0,144,1,0,1200.0,0.0
2025-08-17,18,28554.01094232549,0.2789986999996472,0,59,0,0,144,1,0,1200.0,0.0
2025-08-18,0,50770.81686439812,0.26996750000398606,0,41,0,0,144,1,0,1200.0,0.0
2025-08-18,6,11169.64082663075,0.19987460000265855,0,28,0,0,144,1,0,1200.0,0.0
2025-08-18,12,14592.302385717363,0.667624199995771,0,37,0,0,144,1,0,1200.0,0.0
2025-08-18,18,30481.919685059587,0.3248917999881087,0,52,0,0,144,1,0,1200.0,0.0
2025-08-19,0,49951.44131186406,0.43398339999839664,0,36,0,0,144,1,0,1200.0,0.0
2025-08-19,6,10843.38042917382,0.372894100000849,0,26,0,0,144,1,0,1200.0,0.0
2025-08-19,12,23310.546696549947,0.5315507000050275,0,49,0,0,144,1,0,1200.0,0.0
2025-08-19,18,31453.06985342176,0.23680240000248887,0,52,0,0,144,1,0,1200.0,0.0
2025-08-20,0,54273.97755073495,0.6194581000017934,0,39,0,0,144,1,0,1200.0,0.0
2025-08-20,6,11717.403301218239,0.2256002000067383,0,33,0,0,144,1,0,1200.0,0.0
2025-08-20,12,17990.885031321905,0.15518069999234285,0,53,0,0,144,1,0,1200.0,0.0
2025-08-20,18,26385.807213330063,0.25496689999999944,0,61,0,0,144,1,0,1200.0,0.0
2025-08-21,0,52032.65152027639,0.694694999998319,0,41,0,0,144,1,0,1200.0,0.0
2025-08-21,6,9404.859501673956,0.31795310000597965,0,27,0,0,144,1,0,1200.0,0.0
2025-08-21,12,10950.504487240787,0.8747961000044597,0,46,0,0,144,1,0,1200.0,0.0
2025-08-21,18,10994.39986362509,0.3902858999936143,0,25,0,0,144,1,0,1200.0,0.0
2025-08-22,0,30828.511874799457,0.24446410000382457,0,5,0,0,144,1,0,1200.0,0.0
2025-08-22,6,8930.016079595105,0.11641770000278484,0,20,0,0,144,1,0,1200.0,0.0
2025-08-22,12,10895.208127471464,0.8004412000009324,0,31,0,0,144,1,0,1200.0,0.0
2025-08-22,18,10885.477539463083,0.3312401000002865,0,28,0,0,144,1,0,1200.0,0.0
2025-08-23,0,29035.055887740735,0.507861200007028,0,5,0,0,144,1,0,1200.0,0.0
2025-08-23,6,12437.09368601001,0.6580899999971734,0,28,0,0,144,1,0,1200.0,0.0
2025-08-23,12,24209.90946467166,0.17432499999995343,0,40,0,0,144,1,0,1200.0,0.0
2025-08-23,18,23709.66442381159,0.184645699991961,0,57,0,0,144,1,0,1200.0,0.0
2025-08-24,0,49413.474099900464,0.5843110999994678,0,32,0,0,144,1,0,1200.0,0.0
2025-08-24,6,10985.543236913292,0.24128779998864047,0,27,0,0,144,1,0,1200.0,0.0
2025-08-24,12,21083.529040916015,0.17440870001155417,0,43,0,0,144,1,0,1200.0,0.0
2025-08-24,18,32047.921310684378,0.18722649999835994,0,52,0,0,144,1,0,1200.0,0.0
2025-08-25,0,63688.74492194587,0.6945217000029515,0,31,0,0,144,1,0,1200.0,0.0
2025-08-25,6,7787.674309724256,0.4416013000009116,0,32,0,0,144,1,0,1200.0,0.0
2025-08-25,12,15092.873943179477,0.13413960000616498,0,38,0,0,144,1,0,1200.0,0.0
2025-08-25,18,21499.932475266876,0.12199999998847488,0,57,0,0,144,1,0,1200.0,0.0
2025-08-26,0,50481.57959099874,0.8210702000069432,0,34,0,0,144,1,0,1200.0,0.0
2025-08-26,6,14047.20632341476,0.49503000000549946,0,83,0,0,144,1,0,1200.0,0.0
2025-08-26,12,18839.626837988628,0.829186100003426,0,43,0,0,144,1,0,1200.0,0.0
2025-08-26,18,26426.30305155974,1.1666512000083458,0,58,0,0,144,1,0,1200.0,0.0
2025-08-27,0,50735.41273910351,0.5697486999997636,0,40,0,0,144,1,0,1200.0,0.0
2025-08-27,6,18172.585854905636,0.6253846999898087,0,73,0,0,144,1,0,1200.0,0.0
2025-08-27,12,18210.140227849733,1.0974423000006936,0,44,0,0,144,1,0,1200.0,0.0
2025-08-27,18,26304.595950586314,0.2524462000001222,0,59,0,0,144,1,0,1200.0,0.0
2025-08-28,0,49419.26110662815,1.1981090000044787,0,38,0,0,144,1,0,1200.0,0.0
2025-08-28,6,16184.232958069773,0.2829328999941936,0,51,0,0,144,1,0,1200.0,0.0
2025-08-28,12,11597.60203481449,0.11012369999662042,0,31,0,0,144,1,0,1200.0,0.0
2025-08-28,18,13247.837634759066,0.4233678000018699,0,47,0,0,144,1,0,1200.0,0.0
2025-08-29,0,33614.60232379282,0.7104398000083165,0,23,0,0,144,1,0,1200.0,0.0
2025-08-29,6,8344.436491668805,0.12212379999982659,0,20,0,0,144,1,0,1200.0,0.0
2025-08-29,12,12073.38184993635,0.23037879999901634,0,29,0,0,144,1,0,1200.0,0.0
2025-08-29,18,11100.69917032196,0.16644309999537654,0,30,0,0,144,1,0,1200.0,0.0
2025-08-30,0,31802.552394533242,0.3510810000007041,0,5,0,0,144,1,0,1200.0,0.0
2025-08-30,6,11841.805380230799,0.39134309999644756,0,28,0,0,144,1,0,1200.0,0.0
2025-08-30,12,15740.393647291383,0.5419446000014432,0,37,0,0,144,1,0,1200.0,0.0
2025-08-30,18,25050.35991637356,0.3925417000136804,0,60,0,0,144,1,0,1200.0,0.0
2025-08-31,0,49704.88181644704,0.7895692999882158,0,32,0,0,144,1,0,1200.0,0.0
2025-08-31,6,15011.459948340304,0.39066010000533424,0,84,0,0,144,1,0,1200.0,0.0
2025-08-31,12,16148.900620704546,0.34164359999704175,0,44,0,0,144,1,0,1200.0,0.0
2025-08-31,18,29953.719831782677,0.2737535999913234,0,57,0,0,144,1,0,1200.0,0.0
2025-09-01,0,55969.10160004231,0.5133994000061648,0,29,0,0,144,1,0,1200.0,0.0
2025-09-01,6,8556.146560821982,0.39168010000139475,0,28,0,0,144,1,0,1200.0,0.0
2025-09-01,12,19497.338364252082,0.09928550000768155,0,48,0,0,144,1,0,1200.0,0.0
2025-09-01,18,29844.076991839298,0.3113703999988502,0,62,0,0,144,1,0,1200.0,0.0
2025-09-02,0,45864.61040424979,0.37242060000426136,0,35,0,0,144,1,0,1200.0,0.0
2025-09-02,6,14689.01849900338,0.4760208999941824,0,74,0,0,144,1,0,1200.0,0.0
2025-09-02,12,13698.157501904014,0.18371990000014193,0,35,0,0,144,1,0,1200.0,0.0
2025-09-02,18,20942.51334334166,0.7543921000033151,0,57,0,0,144,1,0,1200.0,0.0
2025-09-03,0,48114.98227543184,0.45891880000999663,0,35,0,0,144,1,0,1200.0,0.0
2025-09-03,6,9996.370322422583,0.692130299998098,0,28,0,0,144,1,0,1200.0,0.0
2025-09-03,12,17960.773777251383,0.24252179999893997,0,45,0,0,144,1,0,1200.0,0.0
2025-09-03,18,19146.624345968976,0.20591520000016317,0,58,0,0,144,1,0,1200.0,0.0
2025-09-04,0,47093.5502194433,0.29283449999638833,0,32,0,0,144,1,0,1200.0,0.0
2025-09-04,6,8339.085350209503,0.08008889999473467,0,30,0,0,144,1,0,1200.0,0.0
2025-09-04,12,10812.114002375198,0.16488990001380444,0,37,0,0,144,1,0,1200.0,0.0
2025-09-04,18,10881.947001180222,0.16362950000620913,0,31,0,0,144,1,0,1200.0,0.0
2025-09-05,0,27804.899371306685,0.15497570000297856,0,5,0,0,144,1,0,1200.0,0.0
2025-09-05,6,8499.160015606933,0.06468159999349155,0,20,0,0,144,1,0,1200.0,0.0
2025-09-05,12,10640.231443318811,0.437986600009026,0,31,0,0,144,1,0,1200.0,0.0
2025-09-05,18,10475.166475027772,0.39671739999903366,0,27,0,0,144,1,0,1200.0,0.0
2025-09-06,0,26889.235664690674,0.4550994000019273,0,3,0,0,144,1,0,1200.0,0.0
2025-09-06,6,11337.403920724673,0.2343990999943344,0,26,0,0,144,1,0,1200.0,0.0
2025-09-06,12,14127.615423623281,0.4561778999923263,0,37,0,0,144,1,0,1200.0,0.0
2025-09-06,18,24337.85908177159,0.3725006000022404,0,57,0,0,144,1,0,1200.0,0.0
2025-09-07,0,41721.35175761666,0.5568727999925613,0,31,0,0,144,1,0,1200.0,0.0
