date,max_real_balance_residual_kwh,max_real_state_residual_kwh,max_plan_state_residual_kwh,max_scenario_balance_residual_kwh,real_E_min_kwh,real_E_max_kwh,plan_E_min_kwh,plan_E_max_kwh,plan_terminal_gap_kwh,simultaneous_plan_periods,emergency_charge_exec_periods,emergency_charge_scenario_periods,emergency_surplus_scenario_periods,max_charge_exec_kwh,max_discharge_exec_kwh
2025-06-27,0.0,9.094947017729282e-13,2.7853275241795927e-12,4.547473508864641e-13,2804.2464444444463,10800.0,1199.9999999999973,10800.000000000002,0.0,0,0,0,0,833.3333333333333,641.4883333333332
2025-06-28,1.1368683772161603e-13,9.094947017729282e-13,1.0231815394945443e-12,3.410605131648481e-13,2267.9935617002716,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,628.0102833333333
2025-06-29,2.2737367544323206e-13,9.094947017729282e-13,3.3651303965598345e-11,3.979039320256561e-13,1293.152195387107,10800.0,1200.0,10800.000000000002,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-06-30,1.1368683772161603e-13,9.094947017729282e-13,1.8189894035458565e-12,4.547473508864641e-13,1507.4436344650808,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-01,2.2737367544323206e-13,9.094947017729282e-13,1.8189894035458565e-12,4.547473508864641e-13,1200.0000000000011,10800.0,1199.9999999999993,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-02,2.2737367544323206e-13,9.094947017729282e-13,2.0725110516650602e-10,4.263256414560601e-13,1274.552241319505,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-03,1.1368683772161603e-13,9.094947017729282e-13,8.739675649849232e-13,4.547473508864641e-13,1801.476894754953,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-04,0.0,8.526512829121202e-13,2.637889906509372e-12,2.2737367544323206e-13,1642.3559630311765,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,779.2083333333333
2025-07-05,1.1368683772161603e-13,9.094947017729282e-13,2.0961010704922955e-12,3.979039320256561e-13,1480.102078609494,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,728.0928333333333
2025-07-06,2.2737367544323206e-13,9.094947017729282e-13,1.8189894035458565e-12,4.547473508864641e-13,1200.0,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-07,0.0,9.094947017729282e-13,1.6484591469634324e-12,4.547473508864641e-13,1345.7686744092732,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-08,0.0,9.094947017729282e-13,2.3874235921539366e-12,4.547473508864641e-13,1952.1965829631763,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-09,1.1368683772161603e-13,9.094947017729282e-13,2.4442670110147446e-12,3.979039320256561e-13,2879.832685800561,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,798.9841239348208
2025-07-10,2.2737367544323206e-13,7.673861546209082e-13,2.7284841053187847e-12,9.094947017729282e-13,1476.8413556993683,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-11,0.0,9.094947017729282e-13,2.0463630789890885e-12,3.410605131648481e-13,2818.493621114567,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,737.0813833333333
2025-07-12,0.0,9.094947017729282e-13,3.808509063674137e-12,4.547473508864641e-13,2447.8029376915592,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,725.16835
2025-07-13,2.2737367544323206e-13,9.094947017729282e-13,1.8189894035458565e-12,4.263256414560601e-13,1428.6425764836752,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-14,0.0,9.094947017729282e-13,3.8198777474462986e-11,1.2221335055073723e-10,1836.9749320067617,10800.0,1199.9999999999995,10800.0,0.0,0,0,0,0,833.3333333333333,828.7498719562462
2025-07-15,0.0,9.094947017729282e-13,1.5774048733874224e-12,4.547473508864641e-13,1964.5806865068143,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,822.2716283860944
2025-07-16,1.1368683772161603e-13,9.094947017729282e-13,2.3305801732931286e-12,3.979039320256561e-13,1653.78463685914,10800.0,1200.0,10800.00000000002,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-17,2.2737367544323206e-13,9.094947017729282e-13,1.7905676941154525e-12,3.979039320256561e-13,1621.442959426725,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-18,1.1368683772161603e-13,9.094947017729282e-13,1.9610979506978765e-12,2.2737367544323206e-13,3530.663319694672,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,725.6455265496883
2025-07-19,5.684341886080802e-14,8.810729923425242e-13,2.3234747459355276e-12,4.547473508864641e-13,2290.1787167166135,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,741.6691333333333
2025-07-20,2.2737367544323206e-13,9.094947017729282e-13,1.5825207810848951e-10,4.547473508864641e-13,1407.930583965693,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-21,0.0,9.094947017729282e-13,1.8189894035458565e-12,4.547473508864641e-13,1922.8052694701407,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,828.8122663553404
2025-07-22,0.0,9.094947017729282e-13,1.1368683772161603e-12,4.547473508864641e-13,1792.320944716409,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-23,2.2737367544323206e-13,7.958078640513122e-13,2.3590018827235326e-12,3.979039320256561e-13,1654.7243947782804,10800.0,1199.9999999999998,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
2025-07-24,1.1368683772161603e-13,9.094947017729282e-13,2.7284841053187847e-12,3.979039320256561e-13,1660.0286045626588,10800.0,1200.0,10800.0,0.0,0,0,0,0,833.3333333333333,833.3333333333333
