date,policy,total_cost_yuan,regular_cost_yuan,baseline_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,emergency_intervals,end_storage_kwh,solver_time_s,max_mip_gap,wall_time_s
2025-10-04,24h,27867.752320335065,22721.78805545435,20697.57482087927,2024.213234575082,5145.964264880711,1266.9743395438745,13,8140.373409555071,1.1354436009423807,0.0,0.054470400005811825
2025-10-05,24h,54712.84388988175,36739.21719634527,35481.8342872521,1257.3829090931715,17973.626693536477,4210.659829482482,66,8569.959599262458,1.2479579995851964,0.0,0.05989539998699911
2025-10-06,24h,54719.91529034957,40937.03434298306,37552.86429937602,3384.170043607042,13782.880947366513,3129.3834077410943,43,7287.686039460419,1.2935555989388376,0.0,0.05734550001216121
2025-10-07,24h,56440.35929093415,41923.90327798346,37831.368632902,4092.5346450814645,14516.45601295069,3281.0956221202573,41,8843.857350885792,1.3530995986657217,0.0,0.05817859998205677
2025-10-08,24h,57415.41170975978,38090.88955106847,34779.42002605302,3311.4695250154464,19324.52215869131,4240.480755172749,74,8462.370625914537,1.2693203998496756,0.0,0.05762130001676269
2025-10-09,24h,54354.821347710065,38229.81089148176,40302.342474780184,-2072.5315832984306,16125.010456228312,3282.840333368084,63,4385.584724957543,1.1486627999693155,0.0,0.05330540001159534
2025-10-10,24h,25318.48026038755,21541.46566054949,21622.160529453253,-80.69486890376515,3777.0145998380594,955.0891750910209,9,5660.002979775305,1.1919492005836219,0.0,0.05295129999285564
2025-10-11,24h,23903.879823095605,19863.7358749316,18490.384735740605,1373.3511391909951,4040.1439481640045,1002.1854861335071,19,6953.894690535913,1.1726604014402255,0.0,0.05358190002152696
2025-10-12,24h,72665.6115431338,35407.62655098837,31644.487115442644,3763.1394355457196,37257.98499214544,7951.389209131317,88,8108.893876276796,1.1209067992167547,0.0,0.052385899994987994
2025-10-13,24h,55995.27978245431,39504.66865607888,38429.362265157135,1075.3063909217485,16490.611126375432,3596.4498784337043,63,8508.186814472667,1.1366603997303173,0.0,0.053824700007680804
2025-10-14,24h,60092.09345323313,42682.79603084349,39909.62775799754,2773.168272845952,17409.29742238964,3790.5518050678843,67,8424.835213090346,1.0941515997983515,0.0,0.05137319999630563
2025-10-15,24h,61142.2852873595,43660.953243722965,41866.547930182234,1794.4053135407335,17481.332043636536,3901.315148210047,67,8516.269222189534,1.1576051989104599,0.0,0.05142770000384189
2025-10-16,24h,59119.851572976695,41430.654740354614,39784.738731222154,1645.9160091324597,17689.196832622078,3950.6967077259833,74,4311.343710149923,1.1071871995227411,0.0,0.050265700003365055
2025-10-17,24h,26479.998081647474,23711.39941139078,20552.373391178895,3159.0260202118843,2768.598670256695,676.3480290197592,8,5637.802292913693,0.9959004018455744,0.0,0.045813600008841604
2025-10-18,24h,27132.890112506248,21598.763597156725,19262.170021014423,2336.5935761423016,5534.126515349523,1456.08588599819,25,9372.450510764822,1.009897199459374,0.0,0.049022399995010346
2025-10-19,24h,75626.12934367119,37733.04548755464,35933.078829594226,1799.9666579604161,37893.083856116544,8321.64920341655,95,8351.193209819068,1.0821240014629439,0.0,0.050887799996417016
2025-10-20,24h,62139.66993511072,43413.571637265326,43595.79197557609,-182.22033831076243,18726.098297845398,4093.3902971232096,65,8431.14587029358,1.0137564005563036,0.0,0.047459699999308214
2025-10-21,24h,62523.56614348273,43590.41569562505,42570.818900658734,1019.5967949663171,18933.150447857675,4142.868082725406,64,8416.99310147164,1.016841598902829,0.0,0.047548400005325675
2025-10-22,24h,64025.70587965612,44299.0523075205,40641.85995903415,3657.1923484863537,19726.65357213562,4292.878399785005,69,8483.171807003371,0.8644967997679487,0.0,0.03932760001043789
2025-10-23,24h,64100.258025704716,46551.2850474546,47327.3159205327,-776.0308730781037,17548.972978250116,3847.6271838624866,62,5262.432868753777,0.9049392017768696,0.0,0.03771470001083799
2025-10-24,24h,25850.573451525997,22444.697577160186,22043.07487108183,401.622706078355,3405.8758743658127,857.6278630940537,11,5227.350759804877,0.9598104015458375,0.0,0.04123049997724593
2025-10-25,24h,26802.69003497479,21855.24746702229,18827.285560661418,3027.961906360872,4947.4425679524975,1276.732397328886,26,8883.895280569366,0.9805031998548657,0.0,0.04362730000866577
2025-10-26,24h,72215.63642190806,42049.83858343464,38417.068321261075,3632.7702621735643,30165.797838473416,6603.54461657122,87,8312.96899542209,1.045591200934723,0.0,0.04603439997299574
2025-10-27,24h,61608.907956286246,44263.86087345403,39940.34753609232,4323.513337361716,17345.047082832214,3751.2561336814197,67,8467.400239296592,0.9014003989286721,0.0,0.04309059999650344
2025-10-28,24h,61788.64665042234,44759.54992228047,39828.578469598244,4930.97145268223,17029.09672814187,3718.4376381840443,71,8505.281533152283,1.0086084001231939,0.0,0.04428080000798218
2025-10-29,24h,62868.490606358406,46113.111452323494,44807.52025163759,1305.591200685907,16755.379154034912,3660.29596050463,68,8500.431516155417,1.0226483991136774,0.0,0.04843550000805408
2025-10-30,24h,62315.47113897379,43302.256460932935,39410.03826299642,3892.2181979365123,19013.21467804086,4155.149682675019,61,5429.736813670177,0.9842472000746056,0.0,0.043719899986172095
2025-10-31,24h,28359.41229859877,25445.88860434715,23634.374474703687,1811.514129643463,2913.5236942516203,712.7963674394728,8,9163.0606163743,0.9638027994660661,0.0,0.0442062999936752
2025-11-01,24h,26411.691663475256,21707.580023898096,19849.49871710965,1858.081306788443,4704.111639577161,1302.4363510105604,23,9269.261539265237,0.9761867994675413,0.0,0.04486600001109764
2025-11-02,24h,78667.98027667376,41409.64042224738,38452.235832454986,2957.4045897923957,37258.33985442638,8059.7070112590645,94,8319.622958140983,1.1355768009088933,0.0,0.05112310001277365
2025-11-03,24h,65812.06967267656,45700.06311125441,46048.32047052806,-348.25735927365304,20112.006561422153,4438.2833237515415,71,8558.30807309128,1.0194732000818476,0.0,0.04392830000142567
2025-11-04,24h,62309.14906909391,45035.821720121996,42518.66921661989,2517.152503502102,17273.327348971918,3731.4815356615327,68,8458.423873763022,1.0509804000612348,0.0,0.04599380001309328
2025-11-05,24h,67722.41449333055,48013.769745747035,47908.705904606046,105.06384114099001,19708.64474758351,4382.738290795717,63,8515.983665723108,1.064354401314631,0.0,0.05254830000922084
2025-11-06,24h,68630.031207293,47286.47104317676,44179.273290661426,3107.1977525153334,21343.560164116236,4611.614139930492,73,7901.442919860379,1.1660579993622378,0.0,0.05510379999759607
2025-11-07,24h,25076.75184342015,21970.792107101737,22297.001857336985,-326.2097502352474,3105.9597363184116,727.4251893387673,12,5943.930012763103,1.124578799935989,0.0,0.05243300000438467
2025-11-08,24h,27528.340125139577,22347.25756025846,19648.78585457855,2698.4717056799086,5181.082564881117,1293.5675712163522,25,8949.727650863248,1.1533751991810277,0.0,0.051474399981088936
2025-11-09,24h,76525.34980540343,43213.41491902851,41282.163736022136,1931.2511830063704,33311.93488637492,7243.564333554929,95,8372.840640932776,1.063054797705263,0.0,0.0503993000020273
2025-11-10,24h,67868.75165349338,50242.5272111172,46751.22081958144,3491.306391535765,17626.224442376173,3721.926266151052,66,8482.082915601091,1.1194992000237107,0.0,0.05243260000133887
2025-11-11,24h,65114.07985718333,47524.44658642254,48416.454273442476,-892.007687019932,17589.633270760787,3867.5129872363177,63,8512.076734610375,1.0933307998348027,0.0,0.049461099988548085
2025-11-12,24h,64434.741363041336,49053.41686765225,45846.37623653232,3207.04063111993,15381.324495389086,3241.256952070979,68,8582.24411823491,1.140094799688086,0.0,0.052486400003544986
2025-11-13,24h,65776.85768222084,48772.16628558427,44690.147277382406,4082.0190082018635,17004.69139663656,3719.795582288929,70,7600.049729008342,1.1193335998104885,0.0,0.050007599988020957
2025-11-14,24h,28654.467977546406,25448.104038354475,23326.29836564862,2121.8056727058542,3206.3639391919323,758.9080677784639,6,8573.271498650596,1.0508075997931883,0.0,0.05052749998867512
2025-11-15,24h,26753.952682172767,21460.55291742777,21328.802831127854,131.75008629991316,5293.399764744998,1282.5272930273197,28,8864.125079978148,1.151031601242721,0.0,0.05307880000327714
2025-11-16,24h,80914.9982237239,46000.87923546944,41434.73927127049,4566.1399641989465,34914.11898825447,7540.602752639249,93,8212.120098863134,1.1439683998469263,0.0,0.0532418999937363
2025-11-17,24h,66133.22514786755,51709.30987305857,44841.14369742256,6868.166175636011,14423.915274808978,3223.207384291348,60,8616.979699804746,1.1326967999339104,0.0,0.05278219998581335
2025-11-18,24h,69808.07340105221,50430.21550167747,46797.98997923993,3632.2255224375426,19377.85789937474,4181.103295496846,72,8458.588786810717,1.2262752000242472,0.0,0.05533820000709966
2025-11-19,24h,66612.37463182968,52233.2834458195,46121.37065387152,6111.91279194798,14379.09118601018,3270.735398463594,70,8452.141527022386,1.1206619994482026,0.0,0.05137180001474917
2025-11-20,24h,69645.67471834616,50897.86082319157,46162.46513153713,4735.395691654445,18747.813895154577,4002.6090608357367,64,8482.876229974172,1.1136564005864784,0.0,0.05012729999725707
2025-11-21,24h,29091.08949951116,25716.461440699408,23560.766761467734,2155.6946792316735,3374.6280588117534,810.0869774394662,11,7801.795086164004,1.1819015995133668,0.0,0.0576850000070408
2025-11-22,24h,27582.205316460604,22518.63652880253,22032.457972108405,486.178556694127,5063.568787658074,1195.479183638517,24,8984.680885786747,1.15881839976646,0.0,0.052560500014806166
2025-11-23,24h,80665.1601844912,47355.240404126365,41838.15983855404,5517.080565572323,33309.91978036483,7222.60217774712,96,8369.576817780378,1.1741148009896278,0.0,0.054059799993410707
2025-11-24,24h,67736.03739338128,49062.11548564509,45573.41773130503,3488.6977543400594,18673.921907736192,3979.411506282489,72,8393.808639682093,1.0732895991532132,0.0,0.053415700007462874
2025-11-25,24h,67206.23158872357,52034.56174413798,53624.747538205505,-1590.1857940675259,15171.66984458559,3349.110817205983,72,8482.573925299384,1.2543623991077766,0.0,0.05574370000977069
2025-11-26,24h,66555.26485473331,52551.88175722991,50098.91331610192,2452.9684411279895,14003.383097503396,3002.3707327248803,55,8531.801034809483,1.1226996002951637,0.0,0.05234100000234321
2025-11-27,24h,64360.10991789825,51307.449110920854,48602.49865056306,2704.9504603577975,13052.660806977392,2827.4200742665107,63,7602.766745030579,1.1589948000619188,0.0,0.04846520000137389
2025-11-28,24h,29082.333939001066,26562.48010325712,24539.064076460658,2023.4160267964603,2519.8538357439475,593.1697997006056,11,8157.725325470995,1.198393199359998,0.0,0.05185739998705685
2025-11-29,24h,30758.409657884626,25506.34149424922,25517.992397774353,-11.650903525131213,5252.068163635405,1251.5499288614997,18,8981.083888694953,1.1575943998759612,0.0,0.05216630001086742
2025-11-30,24h,84766.04612673383,49177.64098199452,45006.9121197479,4170.728862246613,35588.405144739314,7533.181559745755,98,8210.761451339085,1.249624800751917,0.0,0.05574560002423823
2025-12-01,24h,93614.54423060562,53412.515532110716,53181.46816474237,231.04736736834275,40202.0286984949,9612.766569641743,91,8531.954062144616,1.1343132007168606,0.0,0.05230359997949563
2025-12-02,24h,89711.68549709833,55662.69584476958,55765.927909974445,-103.23206520486434,34048.989652328746,7887.40623552054,92,8470.561409500613,1.1718288003467023,0.0,0.05317209998611361
2025-12-03,24h,86430.23150613064,56746.75731697821,49250.36860400647,7496.388712971738,29683.474189152435,7134.56460631043,90,8485.691959187438,1.0895148001145571,0.0,0.05219519999809563
2025-12-04,24h,91906.58017628727,55560.63071872061,54465.39729808156,1095.2334206390508,36345.94945756666,8509.261684346013,94,8307.993308485986,1.2152700010919943,0.0,0.05432630001450889
2025-12-05,24h,37443.61147017051,30921.75849952786,29456.67166243049,1465.0868370973692,6521.852970642645,1622.3149944759566,28,9850.197379284591,1.205297999549657,0.0,0.052861400006804615
2025-12-06,24h,38964.7530551259,25902.25033462983,25682.625749472998,219.62458515683278,13062.50272049607,3426.051831068544,63,8973.53447962943,1.1794428006978706,0.0,0.054825900006107986
2025-12-07,24h,109436.76605728274,52335.77752895313,50243.26452231083,2092.5130066423,57100.988528329624,12879.677418753052,103,8132.059896943814,1.206284400774166,0.0,0.053817000007256866
2025-12-08,24h,74689.76698723635,61045.41478828739,59886.89082119746,1158.5239670899255,13644.352198948965,2921.815630002735,60,8574.275558829719,1.0867680001538247,0.0,0.05035839998163283
2025-12-09,24h,77235.85072676252,58974.38859529185,59302.32427910625,-327.9356838144038,18261.462131470675,3829.686647140447,70,8530.468305867937,1.0664316003676504,0.0,0.05071549999411218
2025-12-10,24h,78007.76751983524,59460.530169191064,55983.563909349585,3476.9662598414816,18547.237350644173,3982.356404803215,75,8502.887383465266,1.0523231998085976,0.0,0.05143880000105128
2025-12-11,24h,72877.81663662003,58313.327272580915,58563.60141488422,-250.27414230331044,14564.48936403911,3044.112162343426,65,8599.21957264037,1.25696880009491,0.0,0.055439499992644414
2025-12-12,24h,37229.729158448856,35702.579176190084,33601.726294813794,2100.85288137629,1527.1499822587753,368.63301590229514,5,9943.619384080443,1.2558779991231859,0.0,0.05672059999778867
2025-12-13,24h,36727.32740559826,29896.042351933862,28527.211136800142,1368.831215133719,6831.2850536644,1459.8817268068274,27,9128.77632660558,1.1787263983860612,0.0,0.05589960000361316
2025-12-14,24h,96213.96865679405,54060.28555344883,48670.7667397191,5389.518813729727,42153.68310334522,8947.058179857788,103,8269.08081741232,1.110607200418599,0.0,0.05410979999578558
2025-12-15,24h,76903.72272053409,61122.65727458473,54919.42335913834,6203.2339154463925,15781.065445949356,3372.681620052517,69,8376.560183313375,1.1203559992136434,0.0,0.05310320001444779
2025-12-16,24h,75444.30366084476,59744.49988306324,59085.34454263699,659.1553404262536,15699.803777781519,3446.773605349892,74,8512.36734898688,1.2256776007125154,0.0,0.05698389999452047
2025-12-17,24h,77780.60813384895,58641.792441948535,59101.49359455231,-459.7011526037759,19138.81569190041,4113.155933483286,69,8620.424454107308,1.1407247981987894,0.0,0.05178189999423921
2025-12-18,24h,75761.15565379367,58754.97259907199,56017.30881125425,2737.66378781774,17006.183054721678,3887.0007704441705,72,8412.347128829013,1.0758311996469274,0.0,0.05158850000589155
2025-12-19,24h,37325.657258532956,34919.18381958219,32622.21375459916,2296.9700649830284,2406.4734389507644,534.2146118255279,9,9883.179649285712,1.126090800971724,0.0,0.05106460000388324
2025-12-20,24h,34627.06053831395,27814.833810053213,28277.69091411715,-462.8571040639364,6812.226728260734,1462.7528918146988,23,9057.66577171653,1.1767392010660842,0.0,0.052956400002585724
2025-12-21,24h,97922.73971565752,54405.29343263043,51238.95107799541,3166.342354635027,43517.446283027086,9295.723552696873,98,8271.067477252656,1.0193651992594823,0.0,0.04723080000258051
2025-12-22,24h,77704.97353677831,59489.370025482356,56669.25462090966,2820.115404572691,18215.603511295958,4009.787467735439,78,8513.400744003773,1.0617228001356125,0.0,0.04886150002130307
2025-12-23,24h,74678.89785388025,58542.811472617344,58469.559186525425,73.25228609191959,16136.0863812629,3476.6931742888664,68,8465.253426646466,1.1487419995246455,0.0,0.05332629999611527
2025-12-24,24h,73664.76141501984,58681.58065745953,57642.06417814687,1039.5164793126628,14983.180757560309,3199.2963069488396,69,8461.61958943999,1.1938500003889203,0.0,0.05405490001430735
2025-12-25,24h,79985.38503442596,58270.32801314107,54895.865335761264,3374.46267737981,21715.057021284887,4647.872815474388,76,8461.507306658727,1.2528359990101308,0.0,0.05578220001189038
2025-12-26,24h,35947.17968605224,34010.159418936724,32888.69226022249,1121.4671587142393,1937.0202671155107,446.8769108716,8,10217.509555555556,1.1241827979683876,0.0,0.05240399998729117
2025-12-27,24h,34251.34119965489,27926.645031474873,27647.874569509437,278.7704619654358,6324.696168180019,1450.6917440997581,27,9051.45065721336,1.1241899990709499,0.0,0.05496139999013394
2025-12-28,24h,93790.72471291904,52146.301939194054,50110.759560511025,2035.5423786830263,41644.422773724975,9028.195261590954,105,8343.985741288663,1.0437228013761342,0.0,0.04940370001713745
2025-12-29,24h,74400.22961459625,59468.411632540345,55785.60552345142,3682.8061090889278,14931.817982055902,3215.2212599523264,67,8410.309551093567,1.0443744000513107,0.0,0.04489260000991635
2025-12-30,24h,77573.7166768445,57812.43624363129,56466.259588531975,1346.176655099315,19761.28043321321,4257.579027715486,73,8550.757610561941,1.0984608011785895,0.0,0.05134629999520257
2025-12-31,24h,77453.11295787043,59069.753027919745,57944.46846887355,1125.2845590461955,18383.35992995068,4057.236120498706,75,8478.27211984883,1.162904399447143,0.0,0.05346220001229085
