date,policy,total_cost_yuan,regular_cost_yuan,baseline_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,emergency_intervals,end_storage_kwh,solver_time_s,max_mip_gap,wall_time_s
2025-07-03,48h,88897.01193313787,48202.2158120566,42436.22360161548,5765.992210441123,40694.796121081265,10271.258692532641,107,1724.405566387037,1.9952711997320876,0.0,0.08435769999050535
2025-07-04,48h,37795.35737887122,29705.583452978048,26261.37765618153,3444.2057967965193,8089.773925893169,2778.943495413286,57,2474.3489187163837,2.0101571978302673,0.0,0.08476599998539314
2025-07-05,48h,41642.03977915054,26068.51811441796,25485.29586907527,583.222245342689,15573.521664732583,4540.923733554778,66,5857.070162935978,2.169525600154884,0.0,0.08667950000381097
2025-07-06,48h,116136.95896235631,46290.871442470816,37198.258194439666,9092.613248031148,69846.08751988549,16746.797774712322,115,2973.50067918539,2.0554955994011834,0.0,0.08379509998485446
2025-07-07,48h,85229.68365907007,48603.262947425435,45279.986586875326,3323.276360550112,36626.420711644634,8850.934280536832,74,7354.578940309145,1.8210636007133871,0.0,0.07590190001064911
2025-07-08,48h,72284.2467349236,53540.59826981799,51271.082197742486,2269.5160720755043,18743.6484651056,4342.689363461443,62,8251.21736420021,2.1453372003743425,0.0,0.08725189999677241
2025-07-09,48h,67294.15594841166,51074.68232758944,50943.964972203335,130.71735538610722,16219.47362082222,3780.542614611521,60,8545.308003129636,2.1173543989425525,0.0,0.08616380000603385
2025-07-10,48h,67871.70335887391,51236.678192677035,45561.16677797845,5675.511414698584,16635.02516619688,4084.8067325538996,58,5183.278119385246,2.022292800131254,0.0,0.0802282000076957
2025-07-11,48h,37467.16634233172,35278.587656142525,33853.01562187234,1425.5720342701836,2188.578686189196,676.492358443151,10,3895.023730361583,1.9394639991223812,0.0,0.07858349999878556
2025-07-12,48h,35105.5435420542,32155.561334343834,30348.62172994461,1806.9396043992233,2949.982207710362,893.3646641369943,21,8351.642863768026,1.935680401744321,0.0,0.08008919999701902
2025-07-13,48h,80226.24501273254,44354.98263183881,44168.98368133846,185.99895050034525,35871.262380893735,8134.065403161383,92,8195.173411742071,1.972231199266389,0.0,0.0810219999984838
2025-07-14,48h,67475.86602635948,49754.56633223571,47124.12312703695,2630.4432051987537,17721.299694123772,4137.0653851844345,65,8486.662750951153,1.9444068000884727,0.0,0.07870420001563616
2025-07-15,48h,67722.43218778026,50154.43732501231,49326.445686153485,827.9916388588221,17567.99486276795,4167.31253958761,57,8062.552285332724,2.0670767995761707,0.0,0.08840469998540357
2025-07-16,48h,66304.578244532,50234.74398456303,48303.19220367134,1931.5517808916939,16069.834259968971,3856.385612759353,48,8382.046142876019,2.0651976009830832,0.0,0.08331489999545738
2025-07-17,48h,69666.46876390476,51147.52915331409,44398.43634740717,6749.092805906921,18518.939610590664,4471.415338590456,59,7945.131405214023,1.8699696001131088,0.0,0.07709330000216141
2025-07-18,48h,36091.036499522124,34453.08163004436,33544.51133337064,908.5702966737213,1637.9548694777654,501.5637940105639,9,3696.0861680022686,2.041459199390374,0.0,0.08237389998976141
2025-07-19,48h,39727.8892248138,36090.940460456026,31730.971120491213,4359.969339964811,3636.948764357775,1264.1147696297953,20,7931.030015134199,1.9367927997373044,0.0,0.0789099000103306
2025-07-20,48h,79781.1389648767,45185.43233398209,41651.44137565779,3533.9909583243016,34595.706630894616,8006.649884509919,81,7627.999249925304,1.9525608003605157,0.0,0.08039349998580292
2025-07-21,48h,68456.65018668203,52426.148564120886,50455.35418244028,1970.794381680605,16030.50162256115,3901.799216669815,57,5219.275375687911,2.1912731981137767,0.0,0.08710860001156107
2025-07-22,48h,73046.71599043428,55210.03584284101,48584.10425427325,6625.9315885677615,17836.68014759328,4368.147222756638,65,6502.051694484202,1.9870164007879794,0.0,0.08113239999511279
2025-07-23,48h,74123.57360221117,53818.635762554775,54535.35900487045,-716.7232423156715,20304.937839656384,4574.295340329602,60,8581.242969690647,2.055229200515896,0.0,0.08246439998038113
2025-07-24,48h,69428.90324996847,51227.34770953344,51061.07314962223,166.27455991121178,18201.555540435027,4488.329093231562,68,2374.2830497394616,1.8612648008856922,0.0,0.07798179998644628
2025-07-25,48h,36563.35263430413,35028.818659870856,32462.77718025313,2566.0414796177274,1534.533974433273,502.05181115607417,9,3529.879008990988,1.8671723997686058,0.0,0.07667739997850731
2025-07-26,48h,33014.30235287696,29422.556858321343,29432.649126386685,-10.092268065343205,3591.7454945556206,1097.2881368716885,19,4750.907188254347,1.8284436003305018,0.0,0.0757885999919381
2025-07-27,48h,85528.17603870845,47362.86723410377,41746.699409449255,5616.167824654511,38165.30880460469,8618.876337287067,88,8174.831200062315,2.0100203999318182,0.0,0.08100730000296608
2025-07-28,48h,70919.55685565293,52399.39055495882,49159.42365494912,3239.9669000097088,18520.166300694105,4281.206076443387,62,8429.50385157293,2.1194244000362232,0.0,0.08638289998634718
2025-07-29,48h,68229.80806777184,53042.60740487921,47756.0086557624,5286.5987491168025,15187.200662892628,3604.3383452912003,59,7283.623544338726,2.0680739987874404,0.0,0.08446220000041649
2025-07-30,48h,70268.2395431724,54513.43250357241,44656.70400633545,9856.72849723696,15754.807039599988,3822.724636114357,61,8666.572046136691,2.0526947990292683,0.0,0.08345569999073632
2025-07-31,48h,69974.68971420718,50276.746923644794,43741.774283504914,6534.972640139878,19697.94279056239,4497.350864364881,67,2238.7489702894527,1.934672400355339,0.0,0.08121219999156892
2025-08-01,48h,37135.50859818707,35188.28115350463,32055.140185634024,3133.1409678706013,1947.227444682447,699.2936123409007,9,3235.525167816075,1.9347012005746365,0.0,0.07872180000413209
2025-08-02,48h,32689.22601290986,29474.547672781027,30247.169077540544,-772.621404759516,3214.678340128835,1011.6959322743145,17,5041.522058571389,1.9680984002770856,0.0,0.08208310001646169
2025-08-03,48h,78886.92735019834,43016.214946253946,39224.181624712815,3792.033321541131,35870.712403944395,8269.604216108142,85,7097.609279657418,1.9378763996064663,0.0,0.07967949999147095
2025-08-04,48h,63345.920119553404,46382.58279541713,45437.163504522694,945.4192908944376,16963.33732413627,4150.628692634264,56,4828.25283926141,2.0622420004801825,0.0,0.08606639999197796
2025-08-05,48h,63953.65943889166,48282.40428292898,45258.73252803641,3023.671754892577,15671.255155962675,3693.158411661344,51,8574.459587987225,2.0914164015557617,0.0,0.08849019999615848
2025-08-06,48h,66402.37515254886,49055.20506887086,48667.14843476981,388.0566341010459,17347.170083678004,4210.167816495243,57,4853.955144238236,2.173834800487384,0.0,0.08618720000959001
2025-08-07,48h,62525.82900129106,49602.12593722032,46507.3152644692,3094.810672751122,12923.703064070738,3230.45754181462,47,2806.3402170527756,2.056755599565804,0.0,0.08495250000851229
2025-08-08,48h,33444.81506382476,32227.317148651364,29696.317373787006,2530.9997748643586,1217.497915173397,313.5889240765517,8,3453.249376383453,1.8269244013354182,0.0,0.07758460001787171
2025-08-09,48h,34957.801867100075,30767.122006077883,27514.048726551802,3253.073279526081,4190.67986102219,1219.873705164025,22,8256.936272354202,1.8612467986531556,0.0,0.07694959998480044
2025-08-10,48h,72260.4345989655,44217.190347714735,39886.348035105395,4330.842312609341,28043.244251250762,6612.404595532253,86,8238.996557889135,1.9573452001204714,0.0,0.07868460001191124
2025-08-11,48h,63247.131568829165,46913.2852120626,43143.92211084579,3769.363101216807,16333.846356766564,3902.939059338793,56,8412.67832367142,1.9501199985388666,0.0,0.0783180000144057
2025-08-12,48h,61858.84895361206,48073.897286205836,45655.08529530598,2418.811990899853,13784.951667406229,3397.1294293975834,56,8568.499289444051,1.904781601158902,0.0,0.07936820000759326
2025-08-13,48h,63666.53313397081,46456.69210734753,41926.50543196189,4530.186675385644,17209.841026623275,4127.778786555111,55,8604.319500213598,2.03924159926828,0.0,0.08439229999203235
2025-08-14,48h,64206.01326639211,47544.65577314259,41994.431886895036,5550.223886247557,16661.35749324952,3827.695822914044,62,2690.7740869734976,1.9449900003382936,0.0,0.08001030000741594
2025-08-15,48h,34717.79129703236,31937.070250633704,30540.714440468717,1396.355810164986,2780.7210463986585,844.8903088344468,13,2815.878442412123,1.997193600749597,0.0,0.0830965000204742
2025-08-16,48h,36009.942792649,29880.760076878327,29522.874508557587,357.8855683207415,6129.182715770672,1684.990651062128,31,4412.53183856936,2.0204531997442245,0.0,0.08357960000284947
2025-08-17,48h,72222.46522505934,44629.62035169935,41133.61313584268,3496.00721585667,27592.84487335999,6375.908233772827,78,6409.709510633982,2.220771599560976,0.0,0.0907751000195276
2025-08-18,48h,64302.04020692711,46668.28601432021,44853.62262754598,1814.6633867742378,17633.754192606895,4249.775656803986,59,8691.624877510912,2.2527503999881446,0.0,0.09152580000227317
2025-08-19,48h,65639.13180711392,45909.65581468838,43593.51832330169,2316.1374913866975,19729.475992425545,4698.778502286449,62,8705.688927109088,2.246641199570149,0.0,0.08978310000384226
2025-08-20,48h,63823.812377620416,48886.26872915313,47265.85721417121,1620.4115149819281,14937.54364846728,3434.5201880198492,55,5498.870485621178,2.145268800901249,0.0,0.08814940002048388
2025-08-21,48h,58252.6555774662,47905.395155568935,44868.89642793574,3036.4987276331967,10347.260421897266,2605.05099032615,54,2505.3576505970445,1.579647600185126,0.0,0.06556009998894297
2025-08-22,48h,36147.14941140944,33175.47635027388,30504.86229881623,2670.614051457648,2971.673061135559,790.0634864125411,15,3365.5328267436303,1.6993583991425112,0.0,0.06722739999531768
2025-08-23,48h,33747.23101059975,30354.656545681562,26986.468996433992,3368.18754924757,3392.574464918193,1059.4670899132593,22,7183.698916512286,2.0090375997824594,0.0,0.14816609999979846
2025-08-24,48h,76012.81040231857,45180.77542329141,40457.513784599025,4723.261638692386,30832.034979027165,7128.905692523012,82,8243.29445347484,1.9208591999486089,0.0,0.07912819998455234
2025-08-25,48h,69762.93422026644,52984.62570014833,55745.81086934096,-2761.185169192628,16778.308520118102,3916.52036184621,53,7442.861373448634,2.0136528003495187,0.0,0.08146549999946728
2025-08-26,48h,62866.7463996933,47029.30448301498,45781.97071104034,1247.3337719746432,15837.44191667832,3666.876096474618,46,6259.6121088805885,1.9721267995191738,0.0,0.08120349998353049
2025-08-27,48h,66130.89901515881,51799.26350331016,45527.03626327558,6272.22724003458,14331.63551184865,3349.3621930883814,57,8554.438926173823,1.9167840003501624,0.0,0.07823000001371838
2025-08-28,48h,70478.52996779597,50024.09902421054,41037.74379436733,8986.355229843211,20454.43094358543,4790.3843256601685,68,3464.258935745036,1.8703908022725955,0.0,0.07548420000239275
2025-08-29,48h,37938.51267500822,34692.59997656984,31612.70069041302,3079.899286156822,3245.9126984383765,816.8325322010385,10,3965.141025419386,1.8580499994568527,0.0,0.07809809999889694
2025-08-30,48h,31449.738776136746,28345.467712688176,28975.567105521764,-630.0993928335901,3104.27106344857,927.5664908998706,27,4673.092284429147,1.9907999992137775,0.0,0.08236470000701956
2025-08-31,48h,77097.51703327394,46467.92503126782,42107.858651444905,4360.066379822918,30629.59200200611,6831.572326454685,77,8326.032756293578,2.077714799903333,0.0,0.08338230001390912
2025-09-01,48h,54432.525677313446,48192.04830558752,48199.96982338079,-7.9215177932673555,6240.477371725921,1407.1384869925687,13,9852.690045345342,2.132881198776886,0.0,0.0872218000004068
2025-09-02,48h,57006.86926173706,43966.119564336674,40714.71883828992,3251.4007260467533,13040.749697400386,2935.7613391805635,26,5698.239214502673,1.9873943994753063,0.0,0.0815835999965202
2025-09-03,48h,52847.8878317311,45384.05096014471,44953.727958909265,430.3230012354471,7463.836871586393,1724.7421135219422,16,7365.684877779083,2.1680280013242736,0.0,0.08675409998977557
2025-09-04,48h,56604.682205351884,44007.57255154653,41982.33906380246,2025.2334877440767,12597.109653805355,2732.155040106933,19,4180.720500569663,1.949763597920537,0.0,0.08289309998508543
2025-09-05,48h,31477.63265744695,30128.035208515936,28718.08340573432,1409.9518027816157,1349.5974489310147,303.41754660031165,4,4878.674880729829,1.9305900007020682,0.0,0.07893160000094213
2025-09-06,48h,32031.11523611872,28854.72460331414,25903.28566753684,2951.4389357773007,3176.390632804583,774.2281571760182,12,10405.671262477816,1.9792548003606498,0.0,0.0832407999841962
2025-09-07,48h,59982.28975259945,37949.177731442716,34002.097464613056,3947.080266829663,22033.11202115673,4927.1505041518485,56,5147.569198200033,1.8067931999685243,0.0,0.07505149999633431
2025-09-08,48h,56351.47708672945,41314.46644927136,39567.62889853052,1746.8375507408377,15037.010637458092,3556.513861839013,62,4550.720437631254,1.9900188005995005,0.0,0.08275669999420643
2025-09-09,48h,59984.57872800426,41744.09725421129,36568.821984280265,5175.275269931026,18240.48147379297,4128.8616372686,64,8519.35420145734,2.0889216014184058,0.0,0.08569939999142662
2025-09-10,48h,59871.6507633738,41805.972706606175,38748.56681696346,3057.4058896427177,18065.678056767625,4106.857220726195,64,7329.059017060833,1.7584991999901831,0.0,0.07537060001050122
2025-09-11,48h,53951.32507312915,39213.14069338544,38118.48549325292,1094.6552001325176,14738.184379743714,3187.776360690189,58,3475.775821510249,1.854496800689958,0.0,0.07448800001293421
2025-09-12,48h,31731.419652143508,29522.507685214678,25261.512200201865,4260.995485012812,2208.911966928829,547.0612831275115,6,4888.510351599074,2.0249784006737173,0.0,0.08337539999047294
2025-09-13,48h,26720.74458502284,23440.31414541733,21793.552630052654,1646.7615153646768,3280.43043960551,815.9484422188227,16,9448.29695076069,1.9814868005923927,0.0,0.0797422000032384
2025-09-14,48h,67283.15525410717,35929.71518830643,33807.12866887647,2122.5865194299627,31353.44006580074,6974.805312364875,87,6234.8919010520585,1.897311600856483,0.0,0.07904409998445772
2025-09-15,48h,62236.887985388246,40783.009426939505,37236.56092817952,3546.4484987599863,21453.87855844874,4708.606782933135,61,8416.310416491498,2.0265948004089296,0.0,0.0811616999853868
2025-09-16,48h,59020.749392256024,41010.315685534566,41717.30935383763,-706.9936683030605,18010.433706721455,4102.0413144691665,68,8425.014525214976,1.962910799542442,0.0,0.0785938999906648
2025-09-17,48h,57477.132418145455,41315.9573013858,39934.092134317034,1381.8651670687657,16161.175116759654,3612.1198549054398,63,8431.95975641544,1.9947887992020696,0.0,0.0821490999951493
2025-09-18,48h,61043.507672309584,41603.729739250804,35290.14112874587,6313.588610504937,19439.77793305878,4309.538128301609,68,3697.884224244841,1.8406332009471953,0.0,0.07566760000190698
2025-09-19,48h,30575.13311254713,28113.88202449779,25947.441862971405,2166.4401615263837,2461.251088049338,582.281306914537,8,5375.743054364716,1.8273492003791034,0.0,0.07733729999745265
2025-09-20,48h,26290.667555717257,21730.260848594666,22527.87348179519,-797.6126332005274,4560.406707122589,1168.6403686663948,23,5270.725471621723,1.8834912003949285,0.0,0.07664300000760704
2025-09-21,48h,72847.77470647992,37109.54239143411,34347.26800980474,2762.2743816293623,35738.23231504581,8012.662027484225,89,5176.817934168951,2.0345651982352138,0.0,0.08412280000629835
2025-09-22,48h,59325.15963549786,43585.33821347895,43931.406269358,-346.06805587904825,15739.821422018911,3494.2413006366896,53,7768.873410289124,1.9287504003150389,0.0,0.07861339999362826
2025-09-23,48h,62422.63372624055,42082.58014428235,41932.36593764737,150.21420663498054,20340.0535819582,4307.6220101025965,64,8515.840436051545,2.1065328003605828,0.0,0.08537190000060946
2025-09-24,48h,60054.121586932924,41746.938165967644,37240.27046529415,4506.667700673495,18307.18342096528,4188.011774956516,65,8616.970888776965,2.0128032001666725,0.0,0.08023640001192689
2025-09-25,48h,58542.27807270671,41675.9410679273,37923.47268042671,3752.468387500589,16866.33700477941,3974.0049291416954,62,4126.698578977998,2.049454800551757,0.0,0.08456180000212044
2025-09-26,48h,30000.3462826709,27437.28243781151,26921.05504417623,516.227393635281,2563.063844859388,616.2880623338783,7,4895.9419810351665,1.8995363999856636,0.0,0.07803330000024289
2025-09-27,48h,29087.04367744371,23407.366478522283,22356.069010843115,1051.2974676791669,5679.67719892143,1447.8036366128945,29,7184.42965238056,1.9036151996115223,0.0,0.0814451000187546
2025-09-28,48h,79759.82171131813,40219.62635021647,33493.25444337397,6726.371906842504,39540.19536110165,8998.505177482044,99,7592.1164797481115,1.9753487999550998,0.0,0.0810946999990847
2025-09-29,48h,63462.716142495265,44242.04697671309,42103.13894014976,2138.908036563334,19220.669165782176,4113.744789865925,61,8550.684090434159,1.9752804004820064,0.0,0.08190620000823401
2025-09-30,48h,65987.33969465697,45838.14049248497,41664.76711186535,4173.373380619618,20149.199202171996,4535.036317733889,70,6627.285883833838,2.0192508010659367,0.0,0.08311360000516288
2025-10-01,48h,53395.14377222926,39649.14075667996,39662.67001315172,-13.529256471761641,13746.003015549302,3054.8799130051375,33,8841.661929655289,2.16267479932867,0.0,0.08740499999839813
2025-10-02,48h,50656.037360780065,39091.802875683185,40466.346354889996,-1374.5434792068145,11564.23448509688,2681.8577223996153,38,4195.582873478981,2.010131999733858,0.0,0.08465349997277372
2025-10-03,48h,28226.390156013138,25410.441277076174,22895.98577356084,2514.4555035153344,2815.9488789369643,669.0976073548775,8,5626.648317072311,1.8495683998335153,0.0,0.07527359999949113
2025-10-04,48h,26647.75168745107,21501.787422570356,21936.027963777,-434.2405412066427,5145.964264880711,1266.9743395438745,13,8140.373409555071,1.8804059999529272,0.0,0.07690719998208806
2025-10-05,48h,54616.17201453675,36642.545321000274,35675.17803794211,967.3672830581615,17973.626693536477,4210.659829482482,66,8569.959599262458,1.9470348001923412,0.0,0.0748297999962233
2025-10-06,48h,54293.31227846397,40510.431331097454,37543.44336852414,2966.987962573319,13782.880947366513,3129.3834077410943,43,7287.686039460419,1.8093852018937469,0.0,0.07106449999264441
2025-10-07,48h,56142.710762787014,41626.25474983633,38426.665689196256,3199.5890606400703,14516.45601295069,3281.0956221202573,41,8843.857350885792,1.8587735997280106,0.0,0.07637460000114515
2025-10-08,48h,56919.95376432981,37595.4316056385,34640.35172098267,2955.0798846558323,19324.52215869131,4240.480755172749,74,8462.370625914537,1.7955504002748057,0.0,0.07607050001388416
2025-10-09,48h,54997.17477464855,38872.16431842024,39017.635620903224,-145.47130248298583,16125.010456228312,3282.840333368084,63,4385.584724957543,1.9657008008798584,0.0,0.08102469998993911
2025-10-10,48h,27269.8486249438,23090.380554712774,22172.17098934523,918.2095653675436,4179.468070231025,1040.4883516439113,9,5660.002979775305,2.0455344000365585,0.0,0.08584660000633448
2025-10-11,48h,24076.335951466506,19762.357403936294,19815.129393441264,-52.7719895049691,4313.978547530211,1063.786744694331,19,6953.894690535913,2.24593199940864,0.0,0.09349830000428483
2025-10-12,48h,72559.9333932111,35301.94840106567,32397.04672790128,2904.901673164389,37257.98499214544,7951.389209131317,88,8108.893876276796,2.2529627995099872,0.0,0.09279480000259355
2025-10-13,48h,55724.51446272178,39233.903336346346,38637.56435555448,596.3389807918658,16490.611126375432,3596.4498784337043,63,8508.186814472667,2.5071840001037344,0.0,0.09579030002350919
2025-10-14,48h,60082.225541448686,42672.92811905905,39929.363581566446,2743.5645374926,17409.29742238964,3790.5518050678843,67,8424.835213090346,2.0842883996665478,0.0,0.08577780000632629
2025-10-15,48h,61112.74639764882,43631.41435401229,41925.62570960359,1705.7886444086985,17481.332043636536,3901.315148210047,67,8516.269222189534,2.0913300008978695,0.0,0.0839953999966383
2025-10-16,48h,59644.87146253114,41955.67462990907,38766.540806366334,3189.133823542733,17689.196832622078,3950.6967077259833,74,4311.343710149923,2.0852172015001997,0.0,0.08592599999974482
2025-10-17,48h,27983.598452867966,25214.99978261127,21265.718587759926,3949.2811948513454,2768.598670256695,676.3480290197592,8,5637.802292913693,2.0522987991571426,0.0,0.08594990000710823
2025-10-18,48h,25781.91417792841,20247.78766257889,20634.73465267272,-386.94699009383044,5534.126515349523,1456.08588599819,25,9372.450510764822,2.090437201433815,0.0,0.08641139999963343
2025-10-19,48h,75157.87338827147,37264.78953215493,35543.16370387461,1721.6258282803196,37893.083856116544,8321.64920341655,95,8351.193209819068,2.139692401397042,0.0,0.08645209998940118
2025-10-20,48h,62092.751532628026,43366.65323478263,43689.62878054149,-322.975545758862,18726.098297845398,4093.3902971232096,65,8431.14587029358,2.1291083983378485,0.0,0.08646980000776239
2025-10-21,48h,62495.51656887201,43562.36612101433,42626.91804988016,935.4480711341715,18933.150447857675,4142.868082725406,64,8416.99310147164,2.1506760001648217,0.0,0.08715970002231188
2025-10-22,48h,63910.47883596202,44183.8252638264,40704.63921513953,3479.186048686878,19726.65357213562,4292.878399785005,69,8483.171807003371,2.2258367993636057,0.0,0.09049279999453574
2025-10-23,48h,64504.62145630931,46955.64847805919,46518.58905932352,437.0594187356708,17548.972978250116,3847.6271838624866,62,5262.432868753777,2.102831999422051,0.0,0.08489970001392066
2025-10-24,48h,26652.654577693276,23366.79128215839,22418.211457094054,948.5798250643342,3285.8632955348876,830.2246027148037,10,5227.350759804877,1.905541198560968,0.0,0.07946030001039617
2025-10-25,48h,25841.103533329915,20941.994565241737,20393.081652962166,548.9129122795707,4899.108968088176,1270.6728984930742,26,8883.895280569366,1.9921895993174985,0.0,0.0803615000040736
2025-10-26,48h,72136.60215839074,41970.804319917326,38258.999794226445,3711.8045256908845,30165.797838473416,6603.54461657122,87,8312.96899542209,2.0233332007192075,0.0,0.081115500011947
2025-10-27,48h,61552.96863920586,44207.92155637364,40052.22617025309,4155.695386120557,17345.047082832214,3751.2561336814197,67,8467.400239296592,1.8597816011169925,0.0,0.07315969999763183
2025-10-28,48h,61769.15310689634,44740.05637875447,39867.565556650254,4872.490822104217,17029.09672814187,3718.4376381840443,71,8505.281533152283,1.8787284007994458,0.0,0.07709089998388663
2025-10-29,48h,62857.93704818235,46102.55789414744,44828.62736798971,1273.9305261577238,16755.379154034912,3660.29596050463,68,8500.431516155417,1.9179360007401556,0.0,0.07649289999972098
2025-10-30,48h,62579.78698421747,43566.57230617661,38881.406572509055,4685.165733667559,19013.21467804086,4155.149682675019,61,5429.736813670177,1.9609271991066635,0.0,0.0815186999971047
2025-10-31,48h,29524.935049616462,26477.113420561804,24134.145120896836,2342.9682996649685,3047.8216290546575,744.024814085918,9,9163.0606163743,2.2071528006345034,0.0,0.09190199998556636
2025-11-01,48h,24954.12578625768,20139.12745116591,19558.950729050244,580.1767221156673,4814.998335091768,1321.884060456308,23,9269.261539265237,2.0232504000887275,0.0,0.08583419999922626
2025-11-02,48h,78497.50716366255,41239.16730923617,38111.28960643256,3127.877702803608,37258.33985442638,8059.7070112590645,94,8319.622958140983,2.0741616000887007,0.0,0.08423770000808872
2025-11-03,48h,65757.70069079782,45645.694129375675,46157.058434285515,-511.3643049098374,20112.006561422153,4438.2833237515415,71,8558.30807309128,2.2911371999653056,0.0,0.0922263000102248
2025-11-04,48h,62307.18836384437,45033.861014872455,42514.74780612081,2519.113208751644,17273.327348971918,3731.4815356615327,68,8458.423873763022,2.1656628000782803,0.0,0.08942679999745451
2025-11-05,48h,67700.80252753862,47992.15777995511,47951.9298361899,40.2279437652096,19708.64474758351,4382.738290795717,63,8515.983665723108,2.29633919976186,0.0,0.09457059999112971
2025-11-06,48h,68852.55014730932,47508.98998319309,43726.3583757647,3782.6316074283877,21343.560164116236,4611.614139930492,73,7901.442919860379,2.3319144003326073,0.0,0.09334249998209998
2025-11-07,48h,25613.208202433092,22507.24846611468,21836.25148972713,670.996976387554,3105.9597363184116,727.4251893387673,12,5943.930012763103,2.2670567999593914,0.0,0.09103439998580143
2025-11-08,48h,26800.619080018958,21619.536515137843,20877.15104856571,742.3854665721352,5181.082564881117,1293.5675712163522,25,8949.727650863248,2.2529915997292846,0.0,0.09264829999301583
2025-11-09,48h,76430.69498335692,43118.760096982005,41092.85409192914,2025.9060050528665,33311.93488637492,7243.564333554929,95,8372.840640932776,2.238325201207772,0.0,0.09242629999062046
2025-11-10,48h,67826.94204475352,50200.71760237734,46834.84003706117,3365.877565316171,17626.224442376173,3721.926266151052,66,8482.082915601091,2.2399632011074573,0.0,0.08961379999527708
2025-11-11,48h,65098.051425265185,47508.4181545044,48448.51113727876,-940.0929827743593,17589.633270760787,3867.5129872363177,63,8512.076734610375,2.1484079986112192,0.0,0.08539769999333657
2025-11-12,48h,64425.791472409386,49044.466977020296,45864.27601779622,3180.190959224075,15381.324495389086,3241.256952070979,68,8582.24411823491,2.0772395994281396,0.0,0.08327900001313537
2025-11-13,48h,65151.652227327104,48146.96083069054,44391.72805357553,3755.2327771150167,17004.69139663656,3719.795582288929,70,7600.049729008342,2.136391200358048,0.0,0.08865750001859851
2025-11-14,48h,29154.39060563078,25948.026666438847,23222.661798207788,2725.3648682310604,3206.3639391919323,758.9080677784639,6,8573.271498650596,2.120749200694263,0.0,0.08564380000461824
2025-11-15,48h,26478.290460052,21184.890695307004,21317.81868376477,-132.92798845776525,5293.399764744998,1282.5272930273197,28,8864.125079978148,2.142608399502933,0.0,0.0850411000137683
2025-11-16,48h,80840.65498946908,45926.53600121461,41286.05280276085,4640.483198453761,34914.11898825447,7540.602752639249,93,8212.120098863134,2.0467007994884625,0.0,0.0815217999916058
2025-11-17,48h,66053.48549119924,51629.57021639026,45000.623010759155,6628.94720563111,14423.915274808978,3223.207384291348,60,8616.979699804746,2.004444000427611,0.0,0.07961700001033023
2025-11-18,48h,69792.2661918983,50414.40829252356,46766.3755609321,3648.032731591463,19377.85789937474,4181.103295496846,72,8458.588786810717,2.143598399707116,0.0,0.08448130000033416
2025-11-19,48h,66590.80158551701,52211.71039950683,46164.51674649687,6047.1936530099665,14379.09118601018,3270.735398463594,70,8452.141527022386,2.0518883991753682,0.0,0.08510399999795482
2025-11-20,48h,69124.64911721874,50376.835222064154,45925.454330782566,4451.380891281586,18747.813895154577,4002.6090608357367,64,8482.876229974172,2.121490801102482,0.0,0.08685069999773987
2025-11-21,48h,29069.57282444241,25694.944765630655,23273.37804241458,2421.566723216075,3374.6280588117534,810.0869774394662,11,7801.795086164004,2.0960208009928465,0.0,0.08433050001622178
2025-11-22,48h,27405.68659203958,22342.117804381505,22385.495420950454,-43.37761656894955,5063.568787658074,1195.479183638517,24,8984.680885786747,2.045620797551237,0.0,0.08479480000096373
2025-11-23,48h,80562.2117365359,47252.29195617107,41632.26294264346,5620.029013527612,33309.91978036483,7222.60217774712,96,8369.576817780378,1.928167200065218,0.0,0.07680439998512156
2025-11-24,48h,67693.45752237746,49019.53561464126,45658.57747331269,3360.9581413285673,18673.921907736192,3979.411506282489,72,8393.808639682093,1.89656640146859,0.0,0.07715250001638196
2025-11-25,48h,67169.37042768854,51997.70058310295,53698.46986027556,-1700.7692771726042,15171.66984458559,3349.110817205983,72,8482.573925299384,1.9691208007279783,0.0,0.07638460001908243
2025-11-26,48h,66539.35230110395,52535.96920360056,50130.738423360606,2405.2307802399546,14003.383097503396,3002.3707327248803,55,8531.801034809483,1.9462607995374128,0.0,0.07791290001478046
2025-11-27,48h,64355.81496211328,51303.15415513589,48611.08856213298,2692.0655930029116,13052.660806977392,2827.4200742665107,63,7602.766745030579,1.8421668000519276,0.0,0.07535940001253039
2025-11-28,48h,28820.72777432879,26300.873938584842,24702.688102496802,1598.1858360880394,2519.8538357439475,593.1697997006056,11,8157.725325470995,2.102687999373302,0.0,0.08327920001465827
2025-11-29,48h,30665.83283469578,25413.764671060373,25703.14604415204,-289.3813730916669,5252.068163635405,1251.5499288614997,18,8981.083888694953,2.065676401485689,0.0,0.08298460001242347
2025-11-30,48h,84663.95116625515,49075.54602151584,44802.72219879055,4272.823822725288,35588.405144739314,7533.181559745755,98,8210.761451339085,2.209294799133204,0.0,0.08836189997964539
2025-12-01,48h,93534.48393312164,53332.455234626745,53341.58875971033,-9.1335250835848,40202.0286984949,9612.766569641743,91,8531.954062144616,2.126851200009696,0.0,0.08344020001823083
2025-12-02,48h,89707.42665576446,55658.437003435705,55774.44559264218,-116.00858920647636,34048.989652328746,7887.40623552054,92,8470.561409500613,2.2396032004617155,0.0,0.08922349999193102
