date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-03-03,H24,64,36,0.8489,6311.8275,6371.8326,134.04841034744788,226.45960126379396,-92.41119091634607,-0.0,0.0,0.0,144.04926034744767,3159.6093003972956,3159.6093003972956,0.0
2025-03-03,H24,65,36,0.6402,6411.2,6510.45,1058.6285133521385,1082.6167804119848,-23.988267059846294,833.3333333333333,0.0,0.0,241.83684668547198,3159.6093003972956,3909.6093003972956,0.0
2025-03-03,H24,66,36,0.6315,6458.5804,6680.6476,993.6650791659238,1130.2816423828483,-136.61656321692453,833.3333333333333,0.0,0.0,197.34294583259089,3909.6093003972956,4659.609300397296,0.0
2025-03-03,H24,67,36,0.6485,6524.9441,6589.0064,990.9059730632388,1140.488676637691,-149.58270357445224,833.3333333333333,0.0,0.0,168.24968972990564,4659.609300397296,5409.609300397296,0.0
2025-03-03,H24,68,36,0.6084,6532.29,6342.1125,1022.7373605544593,1068.5650750262096,-45.827714471750255,833.3333333333333,0.0,0.0,157.70777722112598,5409.609300397296,6159.609300397296,0.0
2025-03-03,H24,69,36,0.6022,6294.1521,6361.8737,961.2757635457955,1037.0052011099965,-75.72943756420102,833.3333333333333,0.0,0.0,139.22936354579565,6159.609300397296,6909.609300397296,0.0
2025-03-03,H24,70,36,0.6048,6063.6343,6438.0914,881.9984289853703,1004.0626057589242,-122.06417677355387,833.3333333333333,0.0,0.0,111.07461231870377,6909.609300397296,7659.609300397296,0.0
2025-03-03,H24,71,36,0.5934,5954.93,6537.7125,853.8061423755199,982.018668542101,-128.21252616658103,833.3333333333333,0.0,0.0,117.6032257088533,7659.609300397296,8409.609300397296,0.0
2025-03-03,H24,72,72,0.5787,5875.6553,6833.0021,133.6633889910724,1039.6476426075021,-905.9842536164297,205.27331348622118,0.0,0.0,87.9478755048512,8409.609300397296,8594.355282534896,0.0
2025-03-03,H24,73,72,0.5681,5902.2488,6971.9847,814.6357437531241,1076.4632155085421,-261.82747175541806,833.3333333333333,0.0,0.0,159.59172708645747,8594.355282534896,9344.355282534896,0.0
2025-03-03,H24,74,72,0.5499,5933.17,6835.1625,813.885838687412,1046.892713969933,-233.00687528252104,833.3333333333333,0.0,0.0,130.88458868741213,9344.355282534896,10094.355282534896,0.0
2025-03-03,H24,75,72,0.5376,5807.7758,6664.0112,787.5490017571195,1007.7497206822916,-220.20071892517205,784.0496860723376,0.0,0.0,146.2052156847817,10094.355282534896,10800.0,0.0
2025-03-03,H24,76,72,0.7049,5989.6764,6661.6784,61.503176997986934,1043.3413408715542,-981.8381638735673,-0.0,0.0,0.0,173.50351033132017,10800.0,10800.0,0.0
2025-03-03,H24,77,72,0.9475,6393.04,6719.55,0.0,161.13400416533753,-161.13400416533753,0.0,0.0,0.0,54.418333333333294,10800.0,10800.0,0.0
2025-03-03,H24,78,72,0.9659,6408.6623,6563.256,35.07740259360571,145.34248496149408,-110.26508236788837,0.0,0.0,0.0,60.84301926027251,10800.0,10800.0,0.0
2025-03-03,H24,79,72,0.9438,6166.532,6433.2118,0.0,140.35379597881789,-140.35379597881789,0.0,0.0,0.0,44.44663333333324,10800.0,10800.0,0.0
2025-03-03,H24,80,72,0.9788,6008.82,6365.85,0.0,165.44482538111788,-165.44482538111788,0.0,0.0,0.0,59.504999999999995,10800.0,10800.0,0.0
2025-03-03,H24,81,72,0.9851,6163.1998,6165.3219,0.0,157.64312075900912,-157.64312075900912,0.0,0.0,0.0,0.3536833333332652,10800.0,10800.0,0.0
2025-03-03,H24,82,72,0.9835,6332.2245,6035.4387,105.02846724435085,182.1150933567622,-77.08662611241135,0.0,0.0,0.0,55.564167244350756,10800.0,10800.0,0.0
2025-03-03,H24,83,72,0.9977,6343.7,5941.5375,0.0,0.0,0.0,0.0,67.02708333333328,0.0,0.0,10800.0,10725.525462962964,0.0
2025-03-03,H24,84,72,1.0242,6294.9368,5613.2071,0.0,0.0,0.0,0.0,113.6216166666668,0.0,0.0,10725.525462962964,10599.279222222223,0.0
2025-03-03,H24,85,72,1.0535,6325.2064,5199.8465,136.04693792569378,236.7897938280783,-100.74285590238452,0.0,0.0,51.51304540763954,0.0,10599.279222222223,10599.279222222223,271.3449666847413
