date,mode,terminal_value_raw_yuan_per_kwh,terminal_value_used_yuan_per_kwh,finite_diff_E_low_kwh,finite_diff_E_high_kwh,finite_diff_J_low_yuan,finite_diff_J_high_yuan,finite_diff_low_mip_gap,finite_diff_high_mip_gap,finite_diff_low_solver_time_s,finite_diff_high_solver_time_s,E_start_kwh,E_plan_end_kwh,E_real_end_kwh,real_E_min_kwh,real_E_max_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,surplus_kwh,charge_exec_kwh,discharge_exec_kwh,solver_elapsed_s,solver_mip_gap,sampled_residual_days,sampled_residual_dates,training_cutoff,scenario_count,horizon_hours,max_residual_kwh,max_real_state_residual_kwh,emergency_charge_exec_periods,emergency_charge_scenario_periods,emergency_surplus_scenario_periods,max_charge_exec_kwh,max_discharge_exec_kwh
2025-02-12,dynamic_v,0.4716666666666424,0.4716666666666424,9676.113257496687,9776.113257496687,45756.71887459005,45709.552207923385,0.0,0.0,0.03330819998518564,0.02926310000475496,9676.113257496687,1950.0,2285.4187453716795,1535.4187453716797,10800.0,51128.68648241751,1636.8066988267074,52765.49318124422,410.46102306141745,8758.401761217436,11973.380594182585,16350.0633422004,0.2081927000253927,0.0,"[23, 38, 28, 33, 36, 27, 11, 7, 30, 40]","[""2025-01-24"", ""2025-02-08"", ""2025-01-29"", ""2025-02-03"", ""2025-02-06"", ""2025-01-28"", ""2025-01-12"", ""2025-01-08"", ""2025-01-31"", ""2025-02-10""]",2025-02-11,10,24,1.5347723092418164e-12,7.958078640513122e-13,0,0,0,833.3333333333333,755.4174146316775
2025-02-13,fixed_v_0,,0.0,,,,,,,,,1535.4187453716816,1200.0,1470.5691433943246,1470.5691433943246,10800.0,51601.836053476116,1851.2743199652236,53453.11037344134,475.6758164460469,8114.147488034652,19918.390443767366,16192.260901231191,0.2502491000050213,0.0,"[13, 26, 36, 37, 9, 40, 20, 41, 20, 40]","[""2025-01-14"", ""2025-01-27"", ""2025-02-06"", ""2025-02-07"", ""2025-01-10"", ""2025-02-10"", ""2025-01-21"", ""2025-02-11"", ""2025-01-21"", ""2025-02-10""]",2025-02-12,10,24,1.3073986337985843e-12,8.526512829121202e-13,0,0,0,833.3333333333333,787.3150829927783
2025-02-13,fixed_v_0.3,,0.3,,,,,,,,,1535.4187453716816,1200.0,1470.5691433943246,1470.5691433943246,10800.0,51601.836053476116,1851.2743199652236,53453.11037344134,475.6758164460469,8114.147488034652,19918.390443767366,16192.260901231191,0.2555881000007503,0.0,"[13, 26, 36, 37, 9, 40, 20, 41, 20, 40]","[""2025-01-14"", ""2025-01-27"", ""2025-02-06"", ""2025-02-07"", ""2025-01-10"", ""2025-02-10"", ""2025-01-21"", ""2025-02-11"", ""2025-01-21"", ""2025-02-10""]",2025-02-12,10,24,1.3073986337985843e-12,8.526512829121202e-13,0,0,0,833.3333333333333,787.3150829927783
2025-02-13,fixed_v_0.5,,0.5,,,,,,,,,10535.41874537168,10800.0,10800.0,1470.5691433943246,10800.0,51876.882220867315,2055.3883546742527,53932.270575541566,571.2426651753558,8592.263884496355,20284.424728884784,16192.260901231191,0.2502966999891214,0.0,"[13, 26, 36, 37, 9, 40, 20, 41, 20, 40]","[""2025-01-14"", ""2025-01-27"", ""2025-02-06"", ""2025-02-07"", ""2025-01-10"", ""2025-02-10"", ""2025-01-21"", ""2025-02-11"", ""2025-01-21"", ""2025-02-10""]",2025-02-12,10,24,1.3073986337985843e-12,9.094947017729282e-13,0,0,0,833.3333333333333,787.3150829927783
2025-02-13,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10800.0,1470.5691433943246,10800.0,51767.727754374544,2079.8422149458465,53847.56996932039,584.4146879448649,8605.435907265863,19990.445557075538,16192.260901231191,0.22076910000760108,0.0,"[13, 26, 36, 37, 9, 40, 20, 41, 20, 40]","[""2025-01-14"", ""2025-01-27"", ""2025-02-06"", ""2025-02-07"", ""2025-01-10"", ""2025-02-10"", ""2025-01-21"", ""2025-02-11"", ""2025-01-21"", ""2025-02-10""]",2025-02-12,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,787.3150829927783
2025-02-13,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10800.0,1470.5691433943246,10800.0,51767.727754374544,2079.8422149458465,53847.56996932039,584.4146879448649,8605.435907265863,19990.445557075538,16192.260901231191,0.2140693000110332,0.0,"[13, 26, 36, 37, 9, 40, 20, 41, 20, 40]","[""2025-01-14"", ""2025-01-27"", ""2025-02-06"", ""2025-02-07"", ""2025-01-10"", ""2025-02-10"", ""2025-01-21"", ""2025-02-11"", ""2025-01-21"", ""2025-02-10""]",2025-02-12,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,787.3150829927783
2025-02-13,dynamic_v,0.47899999999997817,0.47899999999997817,2285.4187453716795,2385.4187453716795,22187.089828045973,22139.189828045975,0.0,0.0,0.05078210000647232,0.03341329999966547,2285.4187453716795,7950.0,8220.569143394325,1470.5691433943246,10800.0,54402.9812474419,1857.233833943571,56260.215081385475,478.42657295578516,8164.964927721333,26585.057110434034,16192.260901231191,0.4830443999962881,1.1086701778335844e-07,"[13, 26, 36, 37, 9, 40, 20, 41, 20, 40]","[""2025-01-14"", ""2025-01-27"", ""2025-02-06"", ""2025-02-07"", ""2025-01-10"", ""2025-02-10"", ""2025-01-21"", ""2025-02-11"", ""2025-01-21"", ""2025-02-10""]",2025-02-12,10,24,9.094947017729282e-13,8.526512829121202e-13,0,0,0,833.3333333333333,787.3150829927783
2025-02-14,fixed_v_0,,0.0,,,,,,,,,1470.5691433943246,1200.0,2788.3402039740276,1470.5691433943246,10800.0,27083.240290448615,24.511726328949855,27107.752016777566,11.212185835350738,15706.341960903872,17527.56372956186,13011.332666423372,0.8994635999843013,7.958455380828488e-07,"[42, 41, 18, 21, 24, 1, 9, 40, 36, 39]","[""2025-02-12"", ""2025-02-11"", ""2025-01-19"", ""2025-01-22"", ""2025-01-25"", ""2025-01-02"", ""2025-01-10"", ""2025-02-10"", ""2025-02-06"", ""2025-02-09""]",2025-02-13,10,24,1.8189894035458565e-12,8.526512829121202e-13,0,0,0,833.3333333333333,535.67875
2025-02-14,fixed_v_0.3,,0.3,,,,,,,,,1470.5691433943246,1200.0,2788.3402039740276,1470.5691433943246,10800.0,27083.240290448615,24.511726328949855,27107.752016777566,11.212185835350738,15706.341960903872,17527.56372956186,13011.332666423372,0.7086427999893203,7.082281523711057e-07,"[42, 41, 18, 21, 24, 1, 9, 40, 36, 39]","[""2025-02-12"", ""2025-02-11"", ""2025-01-19"", ""2025-01-22"", ""2025-01-25"", ""2025-01-02"", ""2025-01-10"", ""2025-02-10"", ""2025-02-06"", ""2025-02-09""]",2025-02-13,10,24,1.8189894035458565e-12,8.526512829121202e-13,0,0,0,833.3333333333333,535.67875
2025-02-14,fixed_v_0.5,,0.5,,,,,,,,,10800.0,10800.0,10800.0,2788.3402039740276,10800.0,27204.992271473613,26.229600813235514,27231.22187228685,12.137515479458283,17575.145188085615,16063.37366225108,13011.332666423372,0.7058315000031143,0.0,"[42, 41, 18, 21, 24, 1, 9, 40, 36, 39]","[""2025-02-12"", ""2025-02-11"", ""2025-01-19"", ""2025-01-22"", ""2025-01-25"", ""2025-01-02"", ""2025-01-10"", ""2025-02-10"", ""2025-02-06"", ""2025-02-09""]",2025-02-13,10,24,2.1600499167107046e-12,9.094947017729282e-13,0,0,0,833.3333333333333,535.67875
2025-02-14,fixed_v_0.8,,0.8,,,,,,,,,10800.0,10800.0,10800.0,2788.340203974026,10800.0,27183.05804342448,26.229600813235514,27209.287644237716,12.137515479458283,17551.7511735281,16063.373662251082,13011.332666423372,0.43235269997967407,0.0,"[42, 41, 18, 21, 24, 1, 9, 40, 36, 39]","[""2025-02-12"", ""2025-02-11"", ""2025-01-19"", ""2025-01-22"", ""2025-01-25"", ""2025-01-02"", ""2025-01-10"", ""2025-02-10"", ""2025-02-06"", ""2025-02-09""]",2025-02-13,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,535.67875
2025-02-14,fixed_v_1,,1.0,,,,,,,,,10800.0,10800.0,10800.0,2788.340203974026,10800.0,27183.05804342448,26.229600813235514,27209.287644237716,12.137515479458283,17551.7511735281,16063.373662251082,13011.332666423372,0.33119200001237914,0.0,"[42, 41, 18, 21, 24, 1, 9, 40, 36, 39]","[""2025-02-12"", ""2025-02-11"", ""2025-01-19"", ""2025-01-22"", ""2025-01-25"", ""2025-01-02"", ""2025-01-10"", ""2025-02-10"", ""2025-02-06"", ""2025-02-09""]",2025-02-13,10,24,9.094947017729282e-13,9.094947017729282e-13,0,0,0,833.3333333333333,535.67875
2025-02-14,dynamic_v,0.41255555555555473,0.41255555555555473,8220.569143394325,8320.569143394325,16939.57619272622,16898.320637170666,0.0,0.0,0.05077040000469424,0.07477059998200275,8220.569143394325,1200.0,2788.3402039740276,2788.3402039740276,10800.0,23719.939399982824,24.511726328949855,23744.451126311775,11.212185835350738,15417.988064145713,10027.563729561864,13011.332666423372,2.0426583999942522,0.0,"[42, 41, 18, 21, 24, 1, 9, 40, 36, 39]","[""2025-02-12"", ""2025-02-11"", ""2025-01-19"", ""2025-01-22"", ""2025-01-25"", ""2025-01-02"", ""2025-01-10"", ""2025-02-10"", ""2025-02-06"", ""2025-02-09""]",2025-02-13,10,24,1.8189894035458565e-12,9.094947017729282e-13,0,0,0,833.3333333333333,535.67875
