date,H24,H48,H24_minus_H48_yuan
2025-09-25,51598.09146133125,50837.309337953775,760.7821233774739
2025-09-26,30300.214638143552,29896.051770003673,404.1628681398797
2025-09-27,26128.293460865545,26528.083080689492,-399.78961982394685
2025-09-28,56259.55901089613,55887.14480031448,372.41421058164997
2025-09-29,49038.55103481233,48952.32719330708,86.22384150524886
2025-09-30,52146.86360511726,51978.64225361552,168.22135150173563
2025-10-01,44779.92388512043,44580.638511342986,199.28537377744215
2025-10-02,47269.649853662486,46193.85354922283,1075.7963044396529
2025-10-03,23546.17525635983,22509.147322362864,1037.0279339969675
2025-10-04,24528.08681256415,25321.477213778693,-793.3904012145431
2025-10-05,48251.24224764192,47573.05129900227,678.1909486396544
2025-10-06,47809.87626376583,47370.55906661293,439.3171971529009
2025-10-07,47388.153582383704,46971.394282275105,416.75930010859884
2025-10-08,42948.646248329125,42443.936265273376,504.70998305574903
2025-10-09,46915.73852195244,45971.48047781924,944.2580441331957
2025-10-10,24370.684002083144,24078.088695477374,292.59530660577
2025-10-11,22352.68231044785,22905.115706728284,-552.433396280434
2025-10-12,47020.87875641502,46738.78108048082,282.0976759342011
2025-10-13,46535.95637660841,46458.40888570632,77.54749090209225
2025-10-14,46095.84033609396,45885.08877504713,210.75156104683265
2025-10-15,48866.773508302445,48684.853010279876,181.92049802256952
2025-10-16,48519.04847874798,47805.60635412611,713.4421246218699
2025-10-17,25011.728073801147,25066.981656398468,-55.25358259732093
2025-10-18,21915.375563843056,21905.87584352967,9.499720313386206
2025-10-19,50926.01888848517,50416.53828409582,509.4806043893477
2025-10-20,50674.025207751016,50491.57452063438,182.4506871166377
2025-10-21,52994.45479414934,52817.197370980124,177.25742316921242
2025-10-22,50157.788458007,49922.505792088814,235.2826659181883
2025-10-23,53463.98859023049,52998.69779853863,465.2907916918557
2025-10-24,24732.482916050998,24509.7952228748,222.68769317619808
2025-10-25,23623.626441227698,23667.205255174,-43.57881394630385
2025-10-26,53773.89476958901,53377.12997848804,396.7647911009699
2025-10-27,50659.37384360902,50283.664294103706,375.7095495053145
2025-10-28,51590.79722505641,51367.84020380592,222.95702125049138
2025-10-29,53954.983233048675,53727.67102700453,227.31220604414557
